method,output,cell,content,style,ssim,lpips,e_ssim,l_c,l_s
ccstytr,000000510329__Naive_Art_Primitivism__marc-chagall_the-young-samuel-the-priest-s-servant-heard-that-he-is-called-by-god-eli-and-he-were-sleeping.png,000000510329__Naive_Art_Primitivism__marc-chagall_the-young-samuel-the-priest-s-servant-heard-that-he-is-called-by-god-eli-and-he-were-sleeping,000000510329,Naive_Art_Primitivism__marc-chagall_the-young-samuel-the-priest-s-servant-heard-that-he-is-called-by-god-eli-and-he-were-sleeping,0.6495235562324524,0.3560290038585663,0.5698829270019881,1.3158588409423828,0.673924446105957
ccstytr,000000510329__Northern_Renaissance__albrecht-durer_lamentation-over-christ-1507.png,000000510329__Northern_Renaissance__albrecht-durer_lamentation-over-christ-1507,000000510329,Northern_Renaissance__albrecht-durer_lamentation-over-christ-1507,0.5026237368583679,0.4143693149089813,0.3799616572574788,1.7669312953948975,0.9890346527099609
ccstytr,000000510329__Pop_Art__peter-max_composition-red-green-1979.png,000000510329__Pop_Art__peter-max_composition-red-green-1979,000000510329,Pop_Art__peter-max_composition-red-green-1979,0.5519921779632568,0.3794165551662445,0.624484011427778,1.8381898403167725,1.777151346206665
ccstytr,000000510329__Post_Impressionism__vincent-van-gogh_restaurant-de-la-sirene-at-asnieres-1887.png,000000510329__Post_Impressionism__vincent-van-gogh_restaurant-de-la-sirene-at-asnieres-1887,000000510329,Post_Impressionism__vincent-van-gogh_restaurant-de-la-sirene-at-asnieres-1887,0.6328747868537903,0.43451645970344543,0.5194455307258447,1.5310215950012207,0.9885382652282715
ccstytr,000000510329__Realism__vincent-van-gogh_cottage-with-peasant-coming-home-1885(1).png,000000510329__Realism__vincent-van-gogh_cottage-with-peasant-coming-home-1885(1),000000510329,Realism__vincent-van-gogh_cottage-with-peasant-coming-home-1885(1),0.8394239544868469,0.22194480895996094,0.8270381794331229,0.8020857572555542,0.5693801045417786
ccstytr,000000510329__Rococo__dmitry-levitzky_portrait-of-baron-a-n-stroganoff.png,000000510329__Rococo__dmitry-levitzky_portrait-of-baron-a-n-stroganoff,000000510329,Rococo__dmitry-levitzky_portrait-of-baron-a-n-stroganoff,0.5496876239776611,0.36838656663894653,0.7735600513826516,1.0471858978271484,0.712237536907196
ccstytr,000000510329__Romanticism__gustave-dore_paradise-lost-4.png,000000510329__Romanticism__gustave-dore_paradise-lost-4,000000510329,Romanticism__gustave-dore_paradise-lost-4,0.6684554219245911,0.30585336685180664,0.6746483019711508,1.0095446109771729,0.8813260197639465
ccstytr,000000510329__Symbolism__nicholas-roerich_language-of-forest-1922.png,000000510329__Symbolism__nicholas-roerich_language-of-forest-1922,000000510329,Symbolism__nicholas-roerich_language-of-forest-1922,0.723792552947998,0.36927330493927,0.6911692682949974,1.315824270248413,1.0664138793945312
ccstytr,000000510329__Ukiyo_e__kitagawa-utamaro_not_detected_233134.png,000000510329__Ukiyo_e__kitagawa-utamaro_not_detected_233134,000000510329,Ukiyo_e__kitagawa-utamaro_not_detected_233134,0.6376833319664001,0.4051467776298523,0.680825987533921,1.526543140411377,1.1599091291427612
ccstytr,000000520659__Abstract_Expressionism__paul-jenkins_not_detected_235703.png,000000520659__Abstract_Expressionism__paul-jenkins_not_detected_235703,000000520659,Abstract_Expressionism__paul-jenkins_not_detected_235703,0.6350664496421814,0.35807257890701294,0.6014497756217824,1.4431666135787964,1.138528823852539
ccstytr,000000520659__Art_Nouveau_Modern__nicholas-roerich_oze-1914.png,000000520659__Art_Nouveau_Modern__nicholas-roerich_oze-1914,000000520659,Art_Nouveau_Modern__nicholas-roerich_oze-1914,0.6481292843818665,0.40569543838500977,0.7124080774225025,1.3153108358383179,0.8793163299560547
ccstytr,000000520659__Baroque__rembrandt_portrait-of-nicolas-van-bambeeck-1641.png,000000520659__Baroque__rembrandt_portrait-of-nicolas-van-bambeeck-1641,000000520659,Baroque__rembrandt_portrait-of-nicolas-van-bambeeck-1641,0.48587098717689514,0.39804548025131226,0.5879511815255426,1.5082883834838867,0.6592880487442017
ccstytr,000000520659__Color_Field_Painting__leon-berkowitz_dark-light-rose-gold-1978.png,000000520659__Color_Field_Painting__leon-berkowitz_dark-light-rose-gold-1978,000000520659,Color_Field_Painting__leon-berkowitz_dark-light-rose-gold-1978,0.36053410172462463,0.8387939929962158,0.3910651078235313,2.6486008167266846,0.8700587749481201
ccstytr,000000520659__Cubism__salvador-dali_cubist-composition-portrait-of-a-seated-person-holding-a-letter.png,000000520659__Cubism__salvador-dali_cubist-composition-portrait-of-a-seated-person-holding-a-letter,000000520659,Cubism__salvador-dali_cubist-composition-portrait-of-a-seated-person-holding-a-letter,0.5313610434532166,0.47537466883659363,0.5738224299241357,1.5063705444335938,0.6405472755432129
ccstytr,000000520659__Early_Renaissance__pietro-perugino_st-jerome-who-attends-two-unfairly-hanged-1473.png,000000520659__Early_Renaissance__pietro-perugino_st-jerome-who-attends-two-unfairly-hanged-1473,000000520659,Early_Renaissance__pietro-perugino_st-jerome-who-attends-two-unfairly-hanged-1473,0.6953587532043457,0.3869093060493469,0.6996833224750629,1.3981986045837402,1.1002675294876099
ccstytr,000000520659__Expressionism__amedeo-modigliani_germaine-survage-with-earrings-1918.png,000000520659__Expressionism__amedeo-modigliani_germaine-survage-with-earrings-1918,000000520659,Expressionism__amedeo-modigliani_germaine-survage-with-earrings-1918,0.5896565914154053,0.5501264333724976,0.6054120179708185,1.6426903009414673,0.7237977385520935
ccstytr,000000520659__High_Renaissance__raphael_madonna-and-child-enthroned-with-saints-1505.png,000000520659__High_Renaissance__raphael_madonna-and-child-enthroned-with-saints-1505,000000520659,High_Renaissance__raphael_madonna-and-child-enthroned-with-saints-1505,0.7373733520507812,0.3179493844509125,0.736751756591267,1.2641050815582275,1.430225133895874
ccstytr,000000520659__Impressionism__pierre-auguste-renoir_leaving-the-bath-1890.png,000000520659__Impressionism__pierre-auguste-renoir_leaving-the-bath-1890,000000520659,Impressionism__pierre-auguste-renoir_leaving-the-bath-1890,0.5029645562171936,0.5172767639160156,0.5200205238903385,1.8281266689300537,0.682488739490509
ccstytr,000000520659__Mannerism_Late_Renaissance__tintoretto_st-mark-rescuing-a-saracen-from-shipwreck-1566.png,000000520659__Mannerism_Late_Renaissance__tintoretto_st-mark-rescuing-a-saracen-from-shipwreck-1566,000000520659,Mannerism_Late_Renaissance__tintoretto_st-mark-rescuing-a-saracen-from-shipwreck-1566,0.7515451312065125,0.3597530126571655,0.7432324617912447,1.3695729970932007,0.9789870977401733
ccstytr,000000520659__Minimalism__mario-schifano_untitled-1963.png,000000520659__Minimalism__mario-schifano_untitled-1963,000000520659,Minimalism__mario-schifano_untitled-1963,0.3080989420413971,0.8241509795188904,0.3040119899657813,2.3145346641540527,1.2323899269104004
ccstytr,000000520659__Naive_Art_Primitivism__marc-chagall_the-young-samuel-the-priest-s-servant-heard-that-he-is-called-by-god-eli-and-he-were-sleeping.png,000000520659__Naive_Art_Primitivism__marc-chagall_the-young-samuel-the-priest-s-servant-heard-that-he-is-called-by-god-eli-and-he-were-sleeping,000000520659,Naive_Art_Primitivism__marc-chagall_the-young-samuel-the-priest-s-servant-heard-that-he-is-called-by-god-eli-and-he-were-sleeping,0.4882623255252838,0.4829871654510498,0.48794502995738065,1.8177454471588135,0.6964094638824463
ccstytr,000000520659__Northern_Renaissance__albrecht-durer_lamentation-over-christ-1507.png,000000520659__Northern_Renaissance__albrecht-durer_lamentation-over-christ-1507,000000520659,Northern_Renaissance__albrecht-durer_lamentation-over-christ-1507,0.5013159513473511,0.46163973212242126,0.4491695597137205,1.9748008251190186,1.112203598022461
ccstytr,000000520659__Pop_Art__peter-max_composition-red-green-1979.png,000000520659__Pop_Art__peter-max_composition-red-green-1979,000000520659,Pop_Art__peter-max_composition-red-green-1979,0.3777167797088623,0.4367937445640564,0.46090530291360243,1.9818766117095947,1.7515959739685059
ccstytr,000000520659__Post_Impressionism__vincent-van-gogh_restaurant-de-la-sirene-at-asnieres-1887.png,000000520659__Post_Impressionism__vincent-van-gogh_restaurant-de-la-sirene-at-asnieres-1887,000000520659,Post_Impressionism__vincent-van-gogh_restaurant-de-la-sirene-at-asnieres-1887,0.5250479578971863,0.5589248538017273,0.5127355724458806,1.973564863204956,0.9597780108451843
ccstytr,000000520659__Realism__vincent-van-gogh_cottage-with-peasant-coming-home-1885(1).png,000000520659__Realism__vincent-van-gogh_cottage-with-peasant-coming-home-1885(1),000000520659,Realism__vincent-van-gogh_cottage-with-peasant-coming-home-1885(1),0.6372829079627991,0.3343229591846466,0.685695680184033,1.40714693069458,0.491325706243515
ccstytr,000000520659__Rococo__dmitry-levitzky_portrait-of-baron-a-n-stroganoff.png,000000520659__Rococo__dmitry-levitzky_portrait-of-baron-a-n-stroganoff,000000520659,Rococo__dmitry-levitzky_portrait-of-baron-a-n-stroganoff,0.4965289533138275,0.3989323377609253,0.6151804271920215,1.4539692401885986,0.7198055982589722
ccstytr,000000520659__Romanticism__gustave-dore_paradise-lost-4.png,000000520659__Romanticism__gustave-dore_paradise-lost-4,000000520659,Romanticism__gustave-dore_paradise-lost-4,0.6802949905395508,0.34244078397750854,0.6795596776805035,1.4091789722442627,0.9565939903259277
ccstytr,000000520659__Symbolism__nicholas-roerich_language-of-forest-1922.png,000000520659__Symbolism__nicholas-roerich_language-of-forest-1922,000000520659,Symbolism__nicholas-roerich_language-of-forest-1922,0.6751371026039124,0.42002466320991516,0.7340568899005032,1.4082956314086914,0.999923825263977
ccstytr,000000520659__Ukiyo_e__kitagawa-utamaro_not_detected_233134.png,000000520659__Ukiyo_e__kitagawa-utamaro_not_detected_233134,000000520659,Ukiyo_e__kitagawa-utamaro_not_detected_233134,0.4747137725353241,0.5240843296051025,0.5530263839515206,1.8886616230010986,1.20585036277771
ccstytr,000000529105__Abstract_Expressionism__paul-jenkins_not_detected_235703.png,000000529105__Abstract_Expressionism__paul-jenkins_not_detected_235703,000000529105,Abstract_Expressionism__paul-jenkins_not_detected_235703,0.4323299825191498,0.5893018841743469,0.30007282740106217,2.179677724838257,1.024282455444336
ccstytr,000000529105__Art_Nouveau_Modern__nicholas-roerich_oze-1914.png,000000529105__Art_Nouveau_Modern__nicholas-roerich_oze-1914,000000529105,Art_Nouveau_Modern__nicholas-roerich_oze-1914,0.5111994743347168,0.6901447772979736,0.47814231295730747,2.0147435665130615,1.006474494934082
ccstytr,000000529105__Baroque__rembrandt_portrait-of-nicolas-van-bambeeck-1641.png,000000529105__Baroque__rembrandt_portrait-of-nicolas-van-bambeeck-1641,000000529105,Baroque__rembrandt_portrait-of-nicolas-van-bambeeck-1641,0.3621470630168915,0.4025076627731323,0.37602621434194833,1.3704333305358887,0.6106370687484741
ccstytr,000000529105__Color_Field_Painting__leon-berkowitz_dark-light-rose-gold-1978.png,000000529105__Color_Field_Painting__leon-berkowitz_dark-light-rose-gold-1978,000000529105,Color_Field_Painting__leon-berkowitz_dark-light-rose-gold-1978,0.3182359039783478,0.9199315309524536,0.3241116593688442,2.3746039867401123,0.6353033781051636
ccstytr,000000529105__Cubism__salvador-dali_cubist-composition-portrait-of-a-seated-person-holding-a-letter.png,000000529105__Cubism__salvador-dali_cubist-composition-portrait-of-a-seated-person-holding-a-letter,000000529105,Cubism__salvador-dali_cubist-composition-portrait-of-a-seated-person-holding-a-letter,0.465774267911911,0.4134140610694885,0.4074519444098464,1.4754228591918945,0.829038679599762
ccstytr,000000529105__Early_Renaissance__pietro-perugino_st-jerome-who-attends-two-unfairly-hanged-1473.png,000000529105__Early_Renaissance__pietro-perugino_st-jerome-who-attends-two-unfairly-hanged-1473,000000529105,Early_Renaissance__pietro-perugino_st-jerome-who-attends-two-unfairly-hanged-1473,0.5293838381767273,0.6309715509414673,0.47749141487631175,2.2711822986602783,1.0282211303710938
ccstytr,000000529105__Expressionism__amedeo-modigliani_germaine-survage-with-earrings-1918.png,000000529105__Expressionism__amedeo-modigliani_germaine-survage-with-earrings-1918,000000529105,Expressionism__amedeo-modigliani_germaine-survage-with-earrings-1918,0.5141305923461914,0.6475980281829834,0.4743985532056482,1.8612666130065918,0.6321622729301453
ccstytr,000000529105__High_Renaissance__raphael_madonna-and-child-enthroned-with-saints-1505.png,000000529105__High_Renaissance__raphael_madonna-and-child-enthroned-with-saints-1505,000000529105,High_Renaissance__raphael_madonna-and-child-enthroned-with-saints-1505,0.44736775755882263,0.6562361717224121,0.35038546411665966,2.5651984214782715,1.937079906463623
ccstytr,000000529105__Impressionism__pierre-auguste-renoir_leaving-the-bath-1890.png,000000529105__Impressionism__pierre-auguste-renoir_leaving-the-bath-1890,000000529105,Impressionism__pierre-auguste-renoir_leaving-the-bath-1890,0.4806637763977051,0.6065886616706848,0.4123145797151974,1.8822544813156128,0.5094444155693054
ccstytr,000000529105__Mannerism_Late_Renaissance__tintoretto_st-mark-rescuing-a-saracen-from-shipwreck-1566.png,000000529105__Mannerism_Late_Renaissance__tintoretto_st-mark-rescuing-a-saracen-from-shipwreck-1566,000000529105,Mannerism_Late_Renaissance__tintoretto_st-mark-rescuing-a-saracen-from-shipwreck-1566,0.5565945506095886,0.5750424861907959,0.5269581222605134,2.1555418968200684,0.7365434765815735
ccstytr,000000529105__Minimalism__mario-schifano_untitled-1963.png,000000529105__Minimalism__mario-schifano_untitled-1963,000000529105,Minimalism__mario-schifano_untitled-1963,0.24278931319713593,0.7521544694900513,0.14852437201420654,2.170956611633301,1.3433164358139038
ccstytr,000000529105__Naive_Art_Primitivism__marc-chagall_the-young-samuel-the-priest-s-servant-heard-that-he-is-called-by-god-eli-and-he-were-sleeping.png,000000529105__Naive_Art_Primitivism__marc-chagall_the-young-samuel-the-priest-s-servant-heard-that-he-is-called-by-god-eli-and-he-were-sleeping,000000529105,Naive_Art_Primitivism__marc-chagall_the-young-samuel-the-priest-s-servant-heard-that-he-is-called-by-god-eli-and-he-were-sleeping,0.6075056195259094,0.5301493406295776,0.6240151269572276,1.6470999717712402,0.5619551539421082
ccstytr,000000529105__Northern_Renaissance__albrecht-durer_lamentation-over-christ-1507.png,000000529105__Northern_Renaissance__albrecht-durer_lamentation-over-christ-1507,000000529105,Northern_Renaissance__albrecht-durer_lamentation-over-christ-1507,0.424539715051651,0.64292311668396,0.3474298998912847,2.675168991088867,1.3749842643737793
ccstytr,000000529105__Pop_Art__peter-max_composition-red-green-1979.png,000000529105__Pop_Art__peter-max_composition-red-green-1979,000000529105,Pop_Art__peter-max_composition-red-green-1979,0.27443352341651917,0.6300795078277588,0.21341473711008074,2.693478584289551,1.779724359512329
ccstytr,000000529105__Post_Impressionism__vincent-van-gogh_restaurant-de-la-sirene-at-asnieres-1887.png,000000529105__Post_Impressionism__vincent-van-gogh_restaurant-de-la-sirene-at-asnieres-1887,000000529105,Post_Impressionism__vincent-van-gogh_restaurant-de-la-sirene-at-asnieres-1887,0.5351834893226624,0.6678190231323242,0.47885723404666847,2.2953004837036133,0.9271798133850098
ccstytr,000000529105__Realism__vincent-van-gogh_cottage-with-peasant-coming-home-1885(1).png,000000529105__Realism__vincent-van-gogh_cottage-with-peasant-coming-home-1885(1),000000529105,Realism__vincent-van-gogh_cottage-with-peasant-coming-home-1885(1),0.6175763010978699,0.42311012744903564,0.5792190955713628,1.6079282760620117,0.49590033292770386
ccstytr,000000529105__Rococo__dmitry-levitzky_portrait-of-baron-a-n-stroganoff.png,000000529105__Rococo__dmitry-levitzky_portrait-of-baron-a-n-stroganoff,000000529105,Rococo__dmitry-levitzky_portrait-of-baron-a-n-stroganoff,0.3627365529537201,0.47447341680526733,0.3847620113237507,1.6459870338439941,0.6379219889640808
ccstytr,000000529105__Romanticism__gustave-dore_paradise-lost-4.png,000000529105__Romanticism__gustave-dore_paradise-lost-4,000000529105,Romanticism__gustave-dore_paradise-lost-4,0.5809868574142456,0.44890540838241577,0.687628346980536,1.5604290962219238,0.984880805015564
ccstytr,000000529105__Symbolism__nicholas-roerich_language-of-forest-1922.png,000000529105__Symbolism__nicholas-roerich_language-of-forest-1922,000000529105,Symbolism__nicholas-roerich_language-of-forest-1922,0.5013587474822998,0.7223472595214844,0.4734424120059804,2.4269142150878906,0.8867047429084778
ccstytr,000000529105__Ukiyo_e__kitagawa-utamaro_not_detected_233134.png,000000529105__Ukiyo_e__kitagawa-utamaro_not_detected_233134,000000529105,Ukiyo_e__kitagawa-utamaro_not_detected_233134,0.39194488525390625,0.7254889011383057,0.34112032280622406,2.517411470413208,1.4584355354309082
ccstytr,000000529966__Abstract_Expressionism__paul-jenkins_not_detected_235703.png,000000529966__Abstract_Expressionism__paul-jenkins_not_detected_235703,000000529966,Abstract_Expressionism__paul-jenkins_not_detected_235703,0.6510078310966492,0.3934609293937683,0.7135187886361183,0.9108743071556091,1.3395026922225952
ccstytr,000000529966__Art_Nouveau_Modern__nicholas-roerich_oze-1914.png,000000529966__Art_Nouveau_Modern__nicholas-roerich_oze-1914,000000529966,Art_Nouveau_Modern__nicholas-roerich_oze-1914,0.548783540725708,0.5185307860374451,0.5536004311054453,1.623108148574829,0.9518272876739502
ccstytr,000000529966__Baroque__rembrandt_portrait-of-nicolas-van-bambeeck-1641.png,000000529966__Baroque__rembrandt_portrait-of-nicolas-van-bambeeck-1641,000000529966,Baroque__rembrandt_portrait-of-nicolas-van-bambeeck-1641,0.40413427352905273,0.5470947027206421,0.507214632018266,1.3023282289505005,0.8166018128395081
ccstytr,000000529966__Color_Field_Painting__leon-berkowitz_dark-light-rose-gold-1978.png,000000529966__Color_Field_Painting__leon-berkowitz_dark-light-rose-gold-1978,000000529966,Color_Field_Painting__leon-berkowitz_dark-light-rose-gold-1978,0.5440976023674011,0.6265581250190735,0.4406658595143021,1.994443655014038,1.1069544553756714
ccstytr,000000529966__Cubism__salvador-dali_cubist-composition-portrait-of-a-seated-person-holding-a-letter.png,000000529966__Cubism__salvador-dali_cubist-composition-portrait-of-a-seated-person-holding-a-letter,000000529966,Cubism__salvador-dali_cubist-composition-portrait-of-a-seated-person-holding-a-letter,0.6590574383735657,0.6859059929847717,0.6322029094326715,1.145036220550537,0.7100613117218018
ccstytr,000000529966__Early_Renaissance__pietro-perugino_st-jerome-who-attends-two-unfairly-hanged-1473.png,000000529966__Early_Renaissance__pietro-perugino_st-jerome-who-attends-two-unfairly-hanged-1473,000000529966,Early_Renaissance__pietro-perugino_st-jerome-who-attends-two-unfairly-hanged-1473,0.5321390628814697,0.46289920806884766,0.4492975823300606,1.5444869995117188,1.2107115983963013
ccstytr,000000529966__Expressionism__amedeo-modigliani_germaine-survage-with-earrings-1918.png,000000529966__Expressionism__amedeo-modigliani_germaine-survage-with-earrings-1918,000000529966,Expressionism__amedeo-modigliani_germaine-survage-with-earrings-1918,0.6102553606033325,0.5049843788146973,0.5461087072277399,1.2148993015289307,0.8481502532958984
ccstytr,000000529966__High_Renaissance__raphael_madonna-and-child-enthroned-with-saints-1505.png,000000529966__High_Renaissance__raphael_madonna-and-child-enthroned-with-saints-1505,000000529966,High_Renaissance__raphael_madonna-and-child-enthroned-with-saints-1505,0.5044848322868347,0.502009391784668,0.4623291384360959,1.8323150873184204,1.5755010843276978
ccstytr,000000529966__Impressionism__pierre-auguste-renoir_leaving-the-bath-1890.png,000000529966__Impressionism__pierre-auguste-renoir_leaving-the-bath-1890,000000529966,Impressionism__pierre-auguste-renoir_leaving-the-bath-1890,0.625332772731781,0.49624139070510864,0.5186880569145939,1.416894793510437,0.7935146689414978
ccstytr,000000529966__Mannerism_Late_Renaissance__tintoretto_st-mark-rescuing-a-saracen-from-shipwreck-1566.png,000000529966__Mannerism_Late_Renaissance__tintoretto_st-mark-rescuing-a-saracen-from-shipwreck-1566,000000529966,Mannerism_Late_Renaissance__tintoretto_st-mark-rescuing-a-saracen-from-shipwreck-1566,0.3938044011592865,0.5141084790229797,0.44775292381110143,1.776320219039917,1.096574306488037
ccstytr,000000529966__Minimalism__mario-schifano_untitled-1963.png,000000529966__Minimalism__mario-schifano_untitled-1963,000000529966,Minimalism__mario-schifano_untitled-1963,0.6358309388160706,0.7968952059745789,0.6300113450138264,1.710506796836853,1.3184961080551147
ccstytr,000000529966__Naive_Art_Primitivism__marc-chagall_the-young-samuel-the-priest-s-servant-heard-that-he-is-called-by-god-eli-and-he-were-sleeping.png,000000529966__Naive_Art_Primitivism__marc-chagall_the-young-samuel-the-priest-s-servant-heard-that-he-is-called-by-god-eli-and-he-were-sleeping,000000529966,Naive_Art_Primitivism__marc-chagall_the-young-samuel-the-priest-s-servant-heard-that-he-is-called-by-god-eli-and-he-were-sleeping,0.4792725741863251,0.5760100483894348,0.35928784795713153,1.8851892948150635,0.8076762557029724
ccstytr,000000529966__Northern_Renaissance__albrecht-durer_lamentation-over-christ-1507.png,000000529966__Northern_Renaissance__albrecht-durer_lamentation-over-christ-1507,000000529966,Northern_Renaissance__albrecht-durer_lamentation-over-christ-1507,0.36644306778907776,0.6139054298400879,0.30269071696935834,2.2122182846069336,1.286287546157837
ccstytr,000000529966__Pop_Art__peter-max_composition-red-green-1979.png,000000529966__Pop_Art__peter-max_composition-red-green-1979,000000529966,Pop_Art__peter-max_composition-red-green-1979,0.7380239367485046,0.33271199464797974,0.74343779458909,1.3496264219284058,2.0565803050994873
ccstytr,000000529966__Post_Impressionism__vincent-van-gogh_restaurant-de-la-sirene-at-asnieres-1887.png,000000529966__Post_Impressionism__vincent-van-gogh_restaurant-de-la-sirene-at-asnieres-1887,000000529966,Post_Impressionism__vincent-van-gogh_restaurant-de-la-sirene-at-asnieres-1887,0.4569835364818573,0.6181662082672119,0.33778817428030083,2.126479387283325,1.388430118560791
ccstytr,000000529966__Realism__vincent-van-gogh_cottage-with-peasant-coming-home-1885(1).png,000000529966__Realism__vincent-van-gogh_cottage-with-peasant-coming-home-1885(1),000000529966,Realism__vincent-van-gogh_cottage-with-peasant-coming-home-1885(1),0.5943396091461182,0.5087938904762268,0.5021542957114635,1.5499365329742432,0.7906596064567566
ccstytr,000000529966__Rococo__dmitry-levitzky_portrait-of-baron-a-n-stroganoff.png,000000529966__Rococo__dmitry-levitzky_portrait-of-baron-a-n-stroganoff,000000529966,Rococo__dmitry-levitzky_portrait-of-baron-a-n-stroganoff,0.420592337846756,0.5021083354949951,0.5366287642385709,1.166118860244751,0.8280161619186401
ccstytr,000000529966__Romanticism__gustave-dore_paradise-lost-4.png,000000529966__Romanticism__gustave-dore_paradise-lost-4,000000529966,Romanticism__gustave-dore_paradise-lost-4,0.3596228063106537,0.5756471157073975,0.40972869588342564,1.575087308883667,1.1354386806488037
ccstytr,000000529966__Symbolism__nicholas-roerich_language-of-forest-1922.png,000000529966__Symbolism__nicholas-roerich_language-of-forest-1922,000000529966,Symbolism__nicholas-roerich_language-of-forest-1922,0.5347881317138672,0.5268738865852356,0.46371618596486164,1.8685133457183838,0.9707072973251343
ccstytr,000000529966__Ukiyo_e__kitagawa-utamaro_not_detected_233134.png,000000529966__Ukiyo_e__kitagawa-utamaro_not_detected_233134,000000529966,Ukiyo_e__kitagawa-utamaro_not_detected_233134,0.6494367718696594,0.45715758204460144,0.5587018566030874,1.5548899173736572,1.52288818359375
ccstytr,000000546475__Abstract_Expressionism__paul-jenkins_not_detected_235703.png,000000546475__Abstract_Expressionism__paul-jenkins_not_detected_235703,000000546475,Abstract_Expressionism__paul-jenkins_not_detected_235703,0.7929801940917969,0.3828642964363098,0.8615175959868903,1.0027889013290405,0.9787936806678772
ccstytr,000000546475__Art_Nouveau_Modern__nicholas-roerich_oze-1914.png,000000546475__Art_Nouveau_Modern__nicholas-roerich_oze-1914,000000546475,Art_Nouveau_Modern__nicholas-roerich_oze-1914,0.7617864608764648,0.4847820997238159,0.7490041880015622,1.2297430038452148,0.8922329545021057
ccstytr,000000546475__Baroque__rembrandt_portrait-of-nicolas-van-bambeeck-1641.png,000000546475__Baroque__rembrandt_portrait-of-nicolas-van-bambeeck-1641,000000546475,Baroque__rembrandt_portrait-of-nicolas-van-bambeeck-1641,0.6324062943458557,0.3360925614833832,0.7701771754747202,1.0102224349975586,0.5077312588691711
ccstytr,000000546475__Color_Field_Painting__leon-berkowitz_dark-light-rose-gold-1978.png,000000546475__Color_Field_Painting__leon-berkowitz_dark-light-rose-gold-1978,000000546475,Color_Field_Painting__leon-berkowitz_dark-light-rose-gold-1978,0.5614068508148193,0.671654224395752,0.5493790772102222,1.9339184761047363,0.9631316661834717
ccstytr,000000546475__Cubism__salvador-dali_cubist-composition-portrait-of-a-seated-person-holding-a-letter.png,000000546475__Cubism__salvador-dali_cubist-composition-portrait-of-a-seated-person-holding-a-letter,000000546475,Cubism__salvador-dali_cubist-composition-portrait-of-a-seated-person-holding-a-letter,0.7655320763587952,0.48554909229278564,0.8378333208118148,1.0584067106246948,0.6071882247924805
ccstytr,000000546475__Early_Renaissance__pietro-perugino_st-jerome-who-attends-two-unfairly-hanged-1473.png,000000546475__Early_Renaissance__pietro-perugino_st-jerome-who-attends-two-unfairly-hanged-1473,000000546475,Early_Renaissance__pietro-perugino_st-jerome-who-attends-two-unfairly-hanged-1473,0.6535501480102539,0.4165583848953247,0.5200577084336553,1.3576518297195435,0.9676029682159424
ccstytr,000000546475__Expressionism__amedeo-modigliani_germaine-survage-with-earrings-1918.png,000000546475__Expressionism__amedeo-modigliani_germaine-survage-with-earrings-1918,000000546475,Expressionism__amedeo-modigliani_germaine-survage-with-earrings-1918,0.7497450709342957,0.35447901487350464,0.7347378576339286,1.0405502319335938,0.6674416065216064
ccstytr,000000546475__High_Renaissance__raphael_madonna-and-child-enthroned-with-saints-1505.png,000000546475__High_Renaissance__raphael_madonna-and-child-enthroned-with-saints-1505,000000546475,High_Renaissance__raphael_madonna-and-child-enthroned-with-saints-1505,0.6461525559425354,0.4217168092727661,0.5749025828344073,1.4986040592193604,1.301952838897705
ccstytr,000000546475__Impressionism__pierre-auguste-renoir_leaving-the-bath-1890.png,000000546475__Impressionism__pierre-auguste-renoir_leaving-the-bath-1890,000000546475,Impressionism__pierre-auguste-renoir_leaving-the-bath-1890,0.6955263614654541,0.38111647963523865,0.6891580547255238,1.258320927619934,0.6758838295936584
ccstytr,000000546475__Mannerism_Late_Renaissance__tintoretto_st-mark-rescuing-a-saracen-from-shipwreck-1566.png,000000546475__Mannerism_Late_Renaissance__tintoretto_st-mark-rescuing-a-saracen-from-shipwreck-1566,000000546475,Mannerism_Late_Renaissance__tintoretto_st-mark-rescuing-a-saracen-from-shipwreck-1566,0.6189570426940918,0.44340211153030396,0.5379990758496668,1.4639019966125488,0.9221459031105042
ccstytr,000000546475__Minimalism__mario-schifano_untitled-1963.png,000000546475__Minimalism__mario-schifano_untitled-1963,000000546475,Minimalism__mario-schifano_untitled-1963,0.526913583278656,0.5803737640380859,0.6522172400580214,1.6135995388031006,1.2427481412887573
ccstytr,000000546475__Naive_Art_Primitivism__marc-chagall_the-young-samuel-the-priest-s-servant-heard-that-he-is-called-by-god-eli-and-he-were-sleeping.png,000000546475__Naive_Art_Primitivism__marc-chagall_the-young-samuel-the-priest-s-servant-heard-that-he-is-called-by-god-eli-and-he-were-sleeping,000000546475,Naive_Art_Primitivism__marc-chagall_the-young-samuel-the-priest-s-servant-heard-that-he-is-called-by-god-eli-and-he-were-sleeping,0.4739129841327667,0.5577526688575745,0.3666377709782438,1.6475427150726318,0.6624943017959595
ccstytr,000000546475__Northern_Renaissance__albrecht-durer_lamentation-over-christ-1507.png,000000546475__Northern_Renaissance__albrecht-durer_lamentation-over-christ-1507,000000546475,Northern_Renaissance__albrecht-durer_lamentation-over-christ-1507,0.3766563832759857,0.6154241561889648,0.28523909529767716,2.050143241882324,1.057775855064392
