method,output,cell,content,style,ssim,lpips,e_ssim,l_c,l_s
stytr2,000000560178__Minimalism__mario-schifano_untitled-1963.jpg,000000560178__Minimalism__mario-schifano_untitled-1963,000000560178,Minimalism__mario-schifano_untitled-1963,0.5005207061767578,1.0087906122207642,0.632176473422337,2.8790130615234375,1.1207475662231445
stytr2,000000560178__Naive_Art_Primitivism__marc-chagall_the-young-samuel-the-priest-s-servant-heard-that-he-is-called-by-god-eli-and-he-were-sleeping.jpg,000000560178__Naive_Art_Primitivism__marc-chagall_the-young-samuel-the-priest-s-servant-heard-that-he-is-called-by-god-eli-and-he-were-sleeping,000000560178,Naive_Art_Primitivism__marc-chagall_the-young-samuel-the-priest-s-servant-heard-that-he-is-called-by-god-eli-and-he-were-sleeping,0.2656494677066803,0.7154520750045776,0.11320395182574822,2.4097306728363037,0.848735511302948
stytr2,000000560178__Northern_Renaissance__albrecht-durer_lamentation-over-christ-1507.jpg,000000560178__Northern_Renaissance__albrecht-durer_lamentation-over-christ-1507,000000560178,Northern_Renaissance__albrecht-durer_lamentation-over-christ-1507,0.21981215476989746,0.7682420015335083,0.1185510041417567,2.904233694076538,2.44659423828125
stytr2,000000560178__Pop_Art__peter-max_composition-red-green-1979.jpg,000000560178__Pop_Art__peter-max_composition-red-green-1979,000000560178,Pop_Art__peter-max_composition-red-green-1979,0.5263838171958923,0.6083967685699463,0.5715331128185624,2.7517356872558594,1.8437011241912842
stytr2,000000560178__Post_Impressionism__vincent-van-gogh_restaurant-de-la-sirene-at-asnieres-1887.jpg,000000560178__Post_Impressionism__vincent-van-gogh_restaurant-de-la-sirene-at-asnieres-1887,000000560178,Post_Impressionism__vincent-van-gogh_restaurant-de-la-sirene-at-asnieres-1887,0.2854478061199188,0.7895786762237549,0.13600082304459293,2.688084125518799,2.1260454654693604
stytr2,000000560178__Realism__vincent-van-gogh_cottage-with-peasant-coming-home-1885(1).jpg,000000560178__Realism__vincent-van-gogh_cottage-with-peasant-coming-home-1885(1),000000560178,Realism__vincent-van-gogh_cottage-with-peasant-coming-home-1885(1),0.535986065864563,0.5982193946838379,0.3569096368811701,2.167802572250366,0.6637318730354309
stytr2,000000560178__Rococo__dmitry-levitzky_portrait-of-baron-a-n-stroganoff.jpg,000000560178__Rococo__dmitry-levitzky_portrait-of-baron-a-n-stroganoff,000000560178,Rococo__dmitry-levitzky_portrait-of-baron-a-n-stroganoff,0.6108857989311218,0.5877561569213867,0.67218103558737,2.0502376556396484,0.5947560667991638
stytr2,000000560178__Romanticism__gustave-dore_paradise-lost-4.jpg,000000560178__Romanticism__gustave-dore_paradise-lost-4,000000560178,Romanticism__gustave-dore_paradise-lost-4,0.34357842803001404,0.7143080234527588,0.23379972285992628,2.4365220069885254,1.0810096263885498
stytr2,000000560178__Symbolism__nicholas-roerich_language-of-forest-1922.jpg,000000560178__Symbolism__nicholas-roerich_language-of-forest-1922,000000560178,Symbolism__nicholas-roerich_language-of-forest-1922,0.45517194271087646,0.6509479284286499,0.24869255043616734,2.5023889541625977,1.4986035823822021
stytr2,000000560178__Ukiyo_e__kitagawa-utamaro_not_detected_233134.jpg,000000560178__Ukiyo_e__kitagawa-utamaro_not_detected_233134,000000560178,Ukiyo_e__kitagawa-utamaro_not_detected_233134,0.43206748366355896,0.7153115272521973,0.34067803770568816,2.5056982040405273,2.3861641883850098
stytr2,000000572517__Abstract_Expressionism__paul-jenkins_not_detected_235703.jpg,000000572517__Abstract_Expressionism__paul-jenkins_not_detected_235703,000000572517,Abstract_Expressionism__paul-jenkins_not_detected_235703,0.5507311820983887,0.5210076570510864,0.37738788070043755,2.357994556427002,1.103630781173706
stytr2,000000572517__Art_Nouveau_Modern__nicholas-roerich_oze-1914.jpg,000000572517__Art_Nouveau_Modern__nicholas-roerich_oze-1914,000000572517,Art_Nouveau_Modern__nicholas-roerich_oze-1914,0.6766800880432129,0.4816119968891144,0.5530045554154966,1.9248908758163452,1.6197887659072876
stytr2,000000572517__Baroque__rembrandt_portrait-of-nicolas-van-bambeeck-1641.jpg,000000572517__Baroque__rembrandt_portrait-of-nicolas-van-bambeeck-1641,000000572517,Baroque__rembrandt_portrait-of-nicolas-van-bambeeck-1641,0.5168076157569885,0.46189993619918823,0.46028164277985717,2.2100939750671387,0.9384061098098755
stytr2,000000572517__Color_Field_Painting__leon-berkowitz_dark-light-rose-gold-1978.jpg,000000572517__Color_Field_Painting__leon-berkowitz_dark-light-rose-gold-1978,000000572517,Color_Field_Painting__leon-berkowitz_dark-light-rose-gold-1978,0.4098266065120697,0.8338682651519775,0.37071050683090045,2.9780514240264893,0.9729914665222168
stytr2,000000572517__Cubism__salvador-dali_cubist-composition-portrait-of-a-seated-person-holding-a-letter.jpg,000000572517__Cubism__salvador-dali_cubist-composition-portrait-of-a-seated-person-holding-a-letter,000000572517,Cubism__salvador-dali_cubist-composition-portrait-of-a-seated-person-holding-a-letter,0.6316916942596436,0.5052321553230286,0.5215175183843277,1.7345517873764038,0.810427188873291
stytr2,000000572517__Early_Renaissance__pietro-perugino_st-jerome-who-attends-two-unfairly-hanged-1473.jpg,000000572517__Early_Renaissance__pietro-perugino_st-jerome-who-attends-two-unfairly-hanged-1473,000000572517,Early_Renaissance__pietro-perugino_st-jerome-who-attends-two-unfairly-hanged-1473,0.5971419215202332,0.5119422674179077,0.5106430567695158,2.063718795776367,1.6025526523590088
stytr2,000000572517__Expressionism__amedeo-modigliani_germaine-survage-with-earrings-1918.jpg,000000572517__Expressionism__amedeo-modigliani_germaine-survage-with-earrings-1918,000000572517,Expressionism__amedeo-modigliani_germaine-survage-with-earrings-1918,0.6288232207298279,0.5792301297187805,0.5369337260442422,2.0308704376220703,0.8561066389083862
stytr2,000000572517__High_Renaissance__raphael_madonna-and-child-enthroned-with-saints-1505.jpg,000000572517__High_Renaissance__raphael_madonna-and-child-enthroned-with-saints-1505,000000572517,High_Renaissance__raphael_madonna-and-child-enthroned-with-saints-1505,0.5662796497344971,0.5067505836486816,0.44549296999217075,2.336857795715332,2.7823824882507324
stytr2,000000572517__Impressionism__pierre-auguste-renoir_leaving-the-bath-1890.jpg,000000572517__Impressionism__pierre-auguste-renoir_leaving-the-bath-1890,000000572517,Impressionism__pierre-auguste-renoir_leaving-the-bath-1890,0.5929884314537048,0.5537453889846802,0.4788471406703317,2.1213293075561523,0.9375549554824829
stytr2,000000572517__Mannerism_Late_Renaissance__tintoretto_st-mark-rescuing-a-saracen-from-shipwreck-1566.jpg,000000572517__Mannerism_Late_Renaissance__tintoretto_st-mark-rescuing-a-saracen-from-shipwreck-1566,000000572517,Mannerism_Late_Renaissance__tintoretto_st-mark-rescuing-a-saracen-from-shipwreck-1566,0.5971980094909668,0.4483107924461365,0.5076394367084481,1.9982259273529053,1.5745084285736084
stytr2,000000572517__Minimalism__mario-schifano_untitled-1963.jpg,000000572517__Minimalism__mario-schifano_untitled-1963,000000572517,Minimalism__mario-schifano_untitled-1963,0.25623491406440735,0.8881216645240784,0.1364511314850734,2.9999313354492188,1.3901621103286743
stytr2,000000572517__Naive_Art_Primitivism__marc-chagall_the-young-samuel-the-priest-s-servant-heard-that-he-is-called-by-god-eli-and-he-were-sleeping.jpg,000000572517__Naive_Art_Primitivism__marc-chagall_the-young-samuel-the-priest-s-servant-heard-that-he-is-called-by-god-eli-and-he-were-sleeping,000000572517,Naive_Art_Primitivism__marc-chagall_the-young-samuel-the-priest-s-servant-heard-that-he-is-called-by-god-eli-and-he-were-sleeping,0.4759739935398102,0.45312798023223877,0.3668751556546475,1.9956097602844238,0.7695507407188416
stytr2,000000572517__Northern_Renaissance__albrecht-durer_lamentation-over-christ-1507.jpg,000000572517__Northern_Renaissance__albrecht-durer_lamentation-over-christ-1507,000000572517,Northern_Renaissance__albrecht-durer_lamentation-over-christ-1507,0.35014548897743225,0.518092155456543,0.23785788769219937,2.3990321159362793,2.2877674102783203
stytr2,000000572517__Pop_Art__peter-max_composition-red-green-1979.jpg,000000572517__Pop_Art__peter-max_composition-red-green-1979,000000572517,Pop_Art__peter-max_composition-red-green-1979,0.3193935453891754,0.5952395796775818,0.24762283745000344,2.8060173988342285,1.8305631875991821
stytr2,000000572517__Post_Impressionism__vincent-van-gogh_restaurant-de-la-sirene-at-asnieres-1887.jpg,000000572517__Post_Impressionism__vincent-van-gogh_restaurant-de-la-sirene-at-asnieres-1887,000000572517,Post_Impressionism__vincent-van-gogh_restaurant-de-la-sirene-at-asnieres-1887,0.4693535268306732,0.5228087902069092,0.31696425423960484,2.221564292907715,1.975459337234497
stytr2,000000572517__Realism__vincent-van-gogh_cottage-with-peasant-coming-home-1885(1).jpg,000000572517__Realism__vincent-van-gogh_cottage-with-peasant-coming-home-1885(1),000000572517,Realism__vincent-van-gogh_cottage-with-peasant-coming-home-1885(1),0.7228166460990906,0.3253592848777771,0.6224309373504212,1.5685310363769531,0.6003929376602173
stytr2,000000572517__Rococo__dmitry-levitzky_portrait-of-baron-a-n-stroganoff.jpg,000000572517__Rococo__dmitry-levitzky_portrait-of-baron-a-n-stroganoff,000000572517,Rococo__dmitry-levitzky_portrait-of-baron-a-n-stroganoff,0.5091211199760437,0.5262171030044556,0.49585344212916127,2.292573928833008,0.8192868828773499
stytr2,000000572517__Romanticism__gustave-dore_paradise-lost-4.jpg,000000572517__Romanticism__gustave-dore_paradise-lost-4,000000572517,Romanticism__gustave-dore_paradise-lost-4,0.5900981426239014,0.43145373463630676,0.49506608514000844,1.8805103302001953,0.9383131265640259
