method,output,ssim,lpips,e_ssim,l_c,l_s
stytr2,3505__western_painting__met_406721.jpg,0.5729,0.5949,0.3469,1.838,0.9637
stytr2,3505__western_painting__met_437769.jpg,0.2814,0.5799,0.6065,2.0678,1.6249
stytr2,3505__western_painting__met_437967.jpg,0.4481,0.5274,0.4539,1.8745,1.6894
stytr2,3505__western_painting__met_439405.jpg,0.4975,0.4996,0.5557,2.1903,1.7455
stytr2,3505__western_painting__met_649693.jpg,0.498,0.5541,0.3754,2.3407,2.4026
stytr2,3505__western_painting__met_739494.jpg,0.6597,0.4979,0.4867,1.9025,1.6684
stytr2,3505__western_painting__met_787672.jpg,0.5449,0.5266,0.374,1.9387,1.9344
stytr2,3505__western_painting__met_788182.jpg,0.6864,0.4905,0.495,1.7858,1.3861
stytr2,3608__chinese_landscape__130942.jpg,0.6958,0.4475,0.6924,1.6147,1.3312
stytr2,3608__chinese_landscape__132834.jpg,0.6649,0.4663,0.6308,1.6961,1.7603
stytr2,3608__chinese_landscape__132836.jpg,0.6633,0.4712,0.6313,1.8411,1.6701
stytr2,3608__chinese_landscape__132840.jpg,0.6902,0.4235,0.697,1.7064,1.6893
stytr2,3608__chinese_landscape__132930.jpg,0.7137,0.4426,0.7352,1.5519,1.5273
stytr2,3608__chinese_landscape__137205.jpg,0.5568,0.5643,0.4587,2.0831,2.1694
stytr2,3608__chinese_landscape__142574.jpg,0.7098,0.4462,0.7014,1.5986,1.3592
stytr2,3608__chinese_landscape__142578.jpg,0.6088,0.5071,0.5046,1.8326,1.5574
stytr2,3608__chinese_landscape__144829.jpg,0.6407,0.4856,0.5598,1.7083,1.4761
stytr2,3608__chinese_landscape__148342.jpg,0.5978,0.5357,0.4782,1.9415,1.3632
stytr2,3608__mural__img_1082crop_1_0.jpg,0.38,0.6336,0.2607,2.1156,3.6179
stytr2,3608__mural__img_1224crop_0_0.jpg,0.2373,0.6913,0.1744,2.434,6.329
stytr2,3608__mural__img_1224crop_1_1.jpg,0.2494,0.6931,0.1496,2.4343,7.127
stytr2,3608__mural__img_16crop_0_0.jpg,0.4686,0.6639,0.2709,2.3963,2.1332
stytr2,3608__mural__img_276crop_1_0.jpg,0.3109,0.7401,0.1706,2.514,2.3968
stytr2,3608__mural__img_326crop_1_1.jpg,0.4992,0.6599,0.2985,2.237,1.6508
stytr2,3608__mural__img_327crop_0_1.jpg,0.4925,0.6399,0.3331,2.2381,2.5942
stytr2,3608__mural__img_536crop_1_0.jpg,0.4778,0.6415,0.3288,2.1183,2.0868
stytr2,3608__mural__img_593crop_0_0.jpg,0.4169,0.6265,0.2709,2.1238,2.0336
stytr2,3608__mural__img_739crop_1_1.jpg,0.3263,0.6082,0.326,2.2569,2.3464
stytr2,3608__western_painting__met_359775.jpg,0.6299,0.4897,0.5678,1.9315,1.7752
stytr2,3608__western_painting__met_383787.jpg,0.6847,0.4542,0.6923,1.8541,1.3219
stytr2,3608__western_painting__met_406721.jpg,0.5191,0.581,0.3614,1.9447,1.3153
stytr2,3608__western_painting__met_437769.jpg,0.3111,0.5677,0.5667,2.24,1.8477
stytr2,3608__western_painting__met_437967.jpg,0.5228,0.5449,0.5163,2.0009,1.9615
stytr2,3608__western_painting__met_439405.jpg,0.5208,0.6052,0.556,2.3855,2.0201
stytr2,3608__western_painting__met_649693.jpg,0.557,0.4948,0.4943,2.2232,2.5271
stytr2,3608__western_painting__met_739494.jpg,0.6452,0.4717,0.5857,1.9726,1.9578
stytr2,3608__western_painting__met_787672.jpg,0.4922,0.5455,0.398,2.026,2.1035
stytr2,3608__western_painting__met_788182.jpg,0.6169,0.5018,0.543,1.9879,1.709
stytr2,361__chinese_landscape__130942.jpg,0.7925,0.4771,0.6485,1.5788,0.9993
stytr2,361__chinese_landscape__132834.jpg,0.7826,0.4692,0.6349,1.5954,1.4866
stytr2,361__chinese_landscape__132836.jpg,0.7741,0.4729,0.6132,1.703,1.4933
stytr2,361__chinese_landscape__132840.jpg,0.8191,0.41,0.762,1.5438,1.4908
stytr2,361__chinese_landscape__132930.jpg,0.8208,0.4313,0.777,1.3671,1.137
stytr2,361__chinese_landscape__137205.jpg,0.6535,0.5813,0.4543,2.0999,2.0576
stytr2,361__chinese_landscape__142574.jpg,0.8083,0.4613,0.7295,1.4167,1.0983
stytr2,361__chinese_landscape__142578.jpg,0.7125,0.5126,0.5254,1.6901,1.3184
stytr2,361__chinese_landscape__144829.jpg,0.7397,0.4946,0.5709,1.6553,1.2166
stytr2,361__chinese_landscape__148342.jpg,0.719,0.5188,0.5212,1.7648,1.131
stytr2,361__mural__img_1082crop_1_0.jpg,0.4305,0.5791,0.2712,1.9885,4.4944
stytr2,361__mural__img_1224crop_0_0.jpg,0.2712,0.6739,0.1781,2.4312,7.7961
stytr2,361__mural__img_1224crop_1_1.jpg,0.3159,0.6607,0.1588,2.3605,8.9165
stytr2,361__mural__img_16crop_0_0.jpg,0.507,0.5692,0.2911,2.1794,1.9326
stytr2,361__mural__img_276crop_1_0.jpg,0.403,0.6132,0.1929,2.3487,2.3677
stytr2,361__mural__img_326crop_1_1.jpg,0.5953,0.5908,0.3468,1.9667,1.6656
stytr2,361__mural__img_327crop_0_1.jpg,0.5977,0.5804,0.3636,1.9191,3.1777
stytr2,361__mural__img_536crop_1_0.jpg,0.5391,0.5775,0.3238,1.8409,2.6643
stytr2,361__mural__img_593crop_0_0.jpg,0.4971,0.5574,0.2765,1.9183,2.0593
stytr2,361__mural__img_739crop_1_1.jpg,0.3385,0.5884,0.3352,2.1043,2.2553
stytr2,361__western_painting__met_359775.jpg,0.6853,0.53,0.5299,2.0596,1.6957
stytr2,361__western_painting__met_383787.jpg,0.776,0.5111,0.6576,2.1019,1.1964
stytr2,361__western_painting__met_406721.jpg,0.6342,0.5541,0.3978,1.7383,1.099
stytr2,361__western_painting__met_437769.jpg,0.3137,0.5296,0.6045,2.0487,1.5507
stytr2,361__western_painting__met_437967.jpg,0.5311,0.5174,0.4997,1.8404,1.9474
stytr2,361__western_painting__met_439405.jpg,0.5606,0.4742,0.5751,1.9806,1.6885
stytr2,361__western_painting__met_649693.jpg,0.5161,0.5407,0.3973,2.5648,2.1507
stytr2,361__western_painting__met_739494.jpg,0.7042,0.5249,0.52,2.229,2.0293
stytr2,361__western_painting__met_787672.jpg,0.557,0.5308,0.3674,2.0444,2.1582
stytr2,361__western_painting__met_788182.jpg,0.6952,0.5115,0.4988,2.0876,1.5116
stytr2,3735__chinese_landscape__130942.jpg,0.6558,0.5187,0.6796,1.8235,1.8506
stytr2,3735__chinese_landscape__132834.jpg,0.6565,0.5004,0.6038,1.8731,1.8067
stytr2,3735__chinese_landscape__132836.jpg,0.6448,0.5184,0.5805,2.0097,1.6047
stytr2,3735__chinese_landscape__132840.jpg,0.6379,0.5135,0.5592,1.951,1.7074
stytr2,3735__chinese_landscape__132930.jpg,0.652,0.5063,0.5421,1.8393,1.7815
stytr2,3735__chinese_landscape__137205.jpg,0.6022,0.5942,0.5166,2.2229,2.0648
stytr2,3735__chinese_landscape__142574.jpg,0.6424,0.5335,0.5487,1.939,1.5941
stytr2,3735__chinese_landscape__142578.jpg,0.6392,0.5524,0.5612,2.0541,1.7514
stytr2,3735__chinese_landscape__144829.jpg,0.6363,0.5553,0.5832,1.9401,1.8124
stytr2,3735__chinese_landscape__148342.jpg,0.6191,0.5612,0.538,2.1148,1.6641
stytr2,3735__mural__img_1082crop_1_0.jpg,0.4076,0.631,0.3006,2.3615,3.1573
stytr2,3735__mural__img_1224crop_0_0.jpg,0.2481,0.7381,0.1703,2.739,5.3409
stytr2,3735__mural__img_1224crop_1_1.jpg,0.2797,0.7128,0.1604,2.6667,6.6176
stytr2,3735__mural__img_16crop_0_0.jpg,0.3742,0.6925,0.2749,2.721,2.2111
stytr2,3735__mural__img_276crop_1_0.jpg,0.3488,0.6675,0.2248,2.6803,2.3357
stytr2,3735__mural__img_326crop_1_1.jpg,0.4531,0.7159,0.3325,2.54,1.2132
stytr2,3735__mural__img_327crop_0_1.jpg,0.4741,0.6632,0.3548,2.412,1.9773
stytr2,3735__mural__img_536crop_1_0.jpg,0.4532,0.6803,0.3612,2.3337,1.7553
stytr2,3735__mural__img_593crop_0_0.jpg,0.4304,0.6455,0.3281,2.3697,1.6662
stytr2,3735__mural__img_739crop_1_1.jpg,0.2726,0.708,0.2272,2.6484,1.8342
stytr2,3735__western_painting__met_359775.jpg,0.5564,0.5891,0.4962,2.2278,2.3579
stytr2,3735__western_painting__met_383787.jpg,0.6097,0.5465,0.5496,2.1974,2.3603
stytr2,3735__western_painting__met_406721.jpg,0.5566,0.6656,0.4326,2.3525,1.6158
stytr2,3735__western_painting__met_437769.jpg,0.2165,0.6964,0.2859,2.6454,1.8655
stytr2,3735__western_painting__met_437967.jpg,0.4,0.6211,0.3795,2.4196,1.8028
stytr2,3735__western_painting__met_439405.jpg,0.4116,0.6116,0.3502,2.5172,2.0674
stytr2,3735__western_painting__met_649693.jpg,0.5125,0.5279,0.4188,2.2878,4.582
stytr2,3735__western_painting__met_739494.jpg,0.5667,0.552,0.4846,2.3071,2.1619
stytr2,3735__western_painting__met_787672.jpg,0.5571,0.539,0.4823,2.1761,2.026
stytr2,3735__western_painting__met_788182.jpg,0.5857,0.5322,0.5266,2.1109,2.1267
stytr2,3750__chinese_landscape__130942.jpg,0.4197,0.4506,0.5272,1.7725,1.2287
stytr2,3750__chinese_landscape__132834.jpg,0.3306,0.4935,0.4589,1.8674,1.4929
stytr2,3750__chinese_landscape__132836.jpg,0.3216,0.5183,0.4324,2.0314,1.3891
stytr2,3750__chinese_landscape__132840.jpg,0.3136,0.5167,0.494,2.0279,1.3316
stytr2,3750__chinese_landscape__132930.jpg,0.3507,0.47,0.5722,1.6734,1.3185
stytr2,3750__chinese_landscape__137205.jpg,0.3128,0.5869,0.3311,2.1601,1.8445
stytr2,3750__chinese_landscape__142574.jpg,0.3609,0.4919,0.5329,1.7542,1.2743
stytr2,3750__chinese_landscape__142578.jpg,0.3728,0.4965,0.4153,1.8101,1.4074
stytr2,3750__chinese_landscape__144829.jpg,0.366,0.5085,0.4332,1.8059,1.2872
stytr2,3750__chinese_landscape__148342.jpg,0.3797,0.4801,0.3779,1.8384,1.303
stytr2,3750__mural__img_1082crop_1_0.jpg,0.3802,0.6269,0.2927,2.3648,3.4488
stytr2,3750__mural__img_1224crop_0_0.jpg,0.2877,0.6977,0.1959,2.7064,5.9115
stytr2,3750__mural__img_1224crop_1_1.jpg,0.228,0.6956,0.1509,2.6942,7.1342
stytr2,3750__mural__img_16crop_0_0.jpg,0.3958,0.6502,0.2638,2.6185,1.9497
stytr2,3750__mural__img_276crop_1_0.jpg,0.2335,0.7045,0.1505,2.7503,1.9709
stytr2,3750__mural__img_326crop_1_1.jpg,0.3396,0.7239,0.2567,2.6601,1.3508
stytr2,3750__mural__img_327crop_0_1.jpg,0.3443,0.6865,0.2949,2.5595,2.4971
stytr2,3750__mural__img_536crop_1_0.jpg,0.3988,0.6693,0.3381,2.3769,2.2144
stytr2,3750__mural__img_593crop_0_0.jpg,0.3846,0.6028,0.2745,2.4088,1.6486
stytr2,3750__mural__img_739crop_1_1.jpg,0.4975,0.5705,0.426,2.4534,1.9932
stytr2,3750__western_painting__met_359775.jpg,0.3781,0.5278,0.4177,2.0012,1.8275
stytr2,3750__western_painting__met_383787.jpg,0.3131,0.5403,0.4672,2.0493,1.3158
stytr2,3750__western_painting__met_406721.jpg,0.2877,0.6642,0.2978,2.3068,1.1743
stytr2,3750__western_painting__met_437769.jpg,0.6544,0.5242,0.6132,2.2506,1.7652
stytr2,3750__western_painting__met_437967.jpg,0.6215,0.448,0.5193,1.9812,1.8283
stytr2,3750__western_painting__met_439405.jpg,0.6053,0.4664,0.5735,2.28,1.8977
stytr2,3750__western_painting__met_649693.jpg,0.2774,0.5473,0.3117,2.3581,3.0704
stytr2,3750__western_painting__met_739494.jpg,0.3423,0.4686,0.4243,1.9749,1.9514
stytr2,3750__western_painting__met_787672.jpg,0.2847,0.5396,0.3164,2.2368,1.8098
stytr2,3750__western_painting__met_788182.jpg,0.3129,0.4886,0.3784,1.9887,1.7926
stytr2,3817__chinese_landscape__130942.jpg,0.7855,0.3812,0.683,1.4969,1.1507
stytr2,3817__chinese_landscape__132834.jpg,0.7546,0.3759,0.6487,1.5587,1.5098
stytr2,3817__chinese_landscape__132836.jpg,0.7343,0.3942,0.6273,1.655,1.4809
stytr2,3817__chinese_landscape__132840.jpg,0.7959,0.3515,0.7386,1.4946,1.4887
stytr2,3817__chinese_landscape__132930.jpg,0.8068,0.3367,0.7374,1.3784,1.2703
stytr2,3817__chinese_landscape__137205.jpg,0.6222,0.5022,0.4719,1.9952,1.9282
stytr2,3817__chinese_landscape__142574.jpg,0.7889,0.3519,0.6877,1.4307,1.2622
stytr2,3817__chinese_landscape__142578.jpg,0.6977,0.4298,0.5266,1.6124,1.3915
stytr2,3817__chinese_landscape__144829.jpg,0.7298,0.4023,0.5934,1.5236,1.3325
stytr2,3817__chinese_landscape__148342.jpg,0.6842,0.4511,0.5059,1.726,1.1314
stytr2,3817__mural__img_1082crop_1_0.jpg,0.3888,0.576,0.271,2.0521,3.6705
stytr2,3817__mural__img_1224crop_0_0.jpg,0.2312,0.673,0.1732,2.4734,5.9408
stytr2,3817__mural__img_1224crop_1_1.jpg,0.2436,0.6691,0.1427,2.466,6.9433
stytr2,3817__mural__img_16crop_0_0.jpg,0.4805,0.6059,0.2838,2.2382,1.7233
stytr2,3817__mural__img_276crop_1_0.jpg,0.3095,0.6717,0.1653,2.3367,1.9333
stytr2,3817__mural__img_326crop_1_1.jpg,0.5224,0.5501,0.2796,2.0314,1.3824
stytr2,3817__mural__img_327crop_0_1.jpg,0.5176,0.5559,0.309,2.0646,2.6546
stytr2,3817__mural__img_536crop_1_0.jpg,0.4974,0.5677,0.315,2.0108,2.2037
stytr2,3817__mural__img_593crop_0_0.jpg,0.4407,0.6009,0.2744,2.0103,1.6966
stytr2,3817__mural__img_739crop_1_1.jpg,0.3218,0.6242,0.3227,2.1425,2.0276
stytr2,3817__western_painting__met_359775.jpg,0.6663,0.4637,0.5632,1.8853,1.4866
stytr2,3817__western_painting__met_383787.jpg,0.7654,0.4244,0.6869,1.8079,1.0427
stytr2,3817__western_painting__met_406721.jpg,0.5968,0.466,0.4064,1.6939,1.0957
stytr2,3817__western_painting__met_437769.jpg,0.3604,0.5373,0.6034,1.9945,1.7216
stytr2,3817__western_painting__met_437967.jpg,0.5553,0.4707,0.5025,1.8161,1.8763
stytr2,3817__western_painting__met_439405.jpg,0.5916,0.4947,0.5966,2.009,1.788
stytr2,3817__western_painting__met_649693.jpg,0.5025,0.5141,0.411,2.4082,2.2331
stytr2,3817__western_painting__met_739494.jpg,0.6996,0.4453,0.5905,1.9605,1.8298
stytr2,3817__western_painting__met_787672.jpg,0.5576,0.4944,0.4182,1.9551,1.953
stytr2,3817__western_painting__met_788182.jpg,0.6646,0.4593,0.529,1.9089,1.4361
stytr2,3878__chinese_landscape__130942.jpg,0.5992,0.4526,0.6109,1.9212,1.0409
stytr2,3878__chinese_landscape__132834.jpg,0.5484,0.4593,0.5566,1.9098,1.2702
stytr2,3878__chinese_landscape__132836.jpg,0.5436,0.4767,0.5415,1.9989,1.2286
stytr2,3878__chinese_landscape__132840.jpg,0.5389,0.4555,0.5842,1.9625,1.3345
stytr2,3878__chinese_landscape__132930.jpg,0.577,0.434,0.6778,1.6874,1.0582
stytr2,3878__chinese_landscape__137205.jpg,0.5135,0.5532,0.4587,2.2222,1.8308
stytr2,3878__chinese_landscape__142574.jpg,0.5852,0.4464,0.642,1.7723,1.0324
stytr2,3878__chinese_landscape__142578.jpg,0.5744,0.4713,0.5349,1.8567,1.2469
stytr2,3878__chinese_landscape__144829.jpg,0.5528,0.4897,0.5316,1.9326,1.125
stytr2,3878__chinese_landscape__148342.jpg,0.5702,0.4963,0.5008,1.9732,1.1051
stytr2,3878__mural__img_1082crop_1_0.jpg,0.4364,0.5535,0.3387,2.2005,3.2822
stytr2,3878__mural__img_1224crop_0_0.jpg,0.3141,0.6334,0.2231,2.5018,5.3996
stytr2,3878__mural__img_1224crop_1_1.jpg,0.2702,0.6394,0.1827,2.4905,6.4706
stytr2,3878__mural__img_16crop_0_0.jpg,0.4628,0.5757,0.3232,2.4108,1.5071
stytr2,3878__mural__img_276crop_1_0.jpg,0.2819,0.6896,0.1786,2.6136,1.8697
stytr2,3878__mural__img_326crop_1_1.jpg,0.4953,0.5855,0.3793,2.2143,1.0214
stytr2,3878__mural__img_327crop_0_1.jpg,0.5158,0.5467,0.4289,2.1421,2.0705
stytr2,3878__mural__img_536crop_1_0.jpg,0.5134,0.5487,0.4347,2.1619,1.7689
stytr2,3878__mural__img_593crop_0_0.jpg,0.4687,0.5191,0.3257,2.1934,1.085
stytr2,3878__mural__img_739crop_1_1.jpg,0.4543,0.5084,0.458,2.2302,1.5946
stytr2,3878__western_painting__met_359775.jpg,0.5552,0.5239,0.527,2.2063,1.6356
stytr2,3878__western_painting__met_383787.jpg,0.511,0.5323,0.5368,2.3307,1.1406
stytr2,3878__western_painting__met_406721.jpg,0.4664,0.5624,0.3909,2.1591,1.0686
stytr2,3878__western_painting__met_437769.jpg,0.531,0.4447,0.667,2.0476,1.3617
stytr2,3878__western_painting__met_437967.jpg,0.6603,0.4201,0.6168,1.8843,1.7855
stytr2,3878__western_painting__met_439405.jpg,0.6983,0.4404,0.7034,2.032,1.6559
stytr2,3878__western_painting__met_649693.jpg,0.4117,0.5866,0.3659,2.7463,2.3581
stytr2,3878__western_painting__met_739494.jpg,0.5249,0.5154,0.5182,2.4065,2.0481
stytr2,3878__western_painting__met_787672.jpg,0.4524,0.527,0.3938,2.2972,1.8283
stytr2,3878__western_painting__met_788182.jpg,0.4962,0.5268,0.4795,2.2608,1.3753
stytr2,4041__chinese_landscape__130942.jpg,0.7571,0.4197,0.7062,1.5281,1.1947
stytr2,4041__chinese_landscape__132834.jpg,0.7495,0.43,0.6768,1.5886,1.7165
stytr2,4041__chinese_landscape__132836.jpg,0.7363,0.4507,0.651,1.7637,1.7379
stytr2,4041__chinese_landscape__132840.jpg,0.7487,0.4231,0.6927,1.6843,1.5363
stytr2,4041__chinese_landscape__132930.jpg,0.7426,0.4436,0.6905,1.5699,1.2401
stytr2,4041__chinese_landscape__137205.jpg,0.6841,0.5479,0.5622,1.9868,2.1693
stytr2,4041__chinese_landscape__142574.jpg,0.743,0.455,0.6825,1.5724,1.334
stytr2,4041__chinese_landscape__142578.jpg,0.7127,0.4772,0.6114,1.7534,1.491
stytr2,4041__chinese_landscape__144829.jpg,0.7289,0.4692,0.6498,1.6334,1.4108
stytr2,4041__chinese_landscape__148342.jpg,0.7032,0.4872,0.5917,1.7507,1.2276
stytr2,4041__mural__img_1082crop_1_0.jpg,0.4549,0.6412,0.3909,2.2903,5.654
stytr2,4041__mural__img_1224crop_0_0.jpg,0.3252,0.6844,0.3247,2.5104,9.8644
stytr2,4041__mural__img_1224crop_1_1.jpg,0.4011,0.6643,0.3026,2.4573,11.2045
stytr2,4041__mural__img_16crop_0_0.jpg,0.4701,0.6578,0.4022,2.5056,2.2962
stytr2,4041__mural__img_276crop_1_0.jpg,0.4492,0.6706,0.3528,2.6457,3.0194
stytr2,4041__mural__img_326crop_1_1.jpg,0.5475,0.7058,0.4335,2.4137,2.1824
stytr2,4041__mural__img_327crop_0_1.jpg,0.5287,0.6659,0.4426,2.3171,3.9042
stytr2,4041__mural__img_536crop_1_0.jpg,0.4965,0.659,0.4343,2.2794,3.4715
stytr2,4041__mural__img_593crop_0_0.jpg,0.4831,0.6003,0.4006,2.2723,2.795
stytr2,4041__mural__img_739crop_1_1.jpg,0.2504,0.628,0.3974,2.4969,2.7913
stytr2,4041__western_painting__met_359775.jpg,0.6863,0.4576,0.6086,1.8923,1.9648
stytr2,4041__western_painting__met_383787.jpg,0.7519,0.461,0.7037,1.789,1.498
stytr2,4041__western_painting__met_406721.jpg,0.6415,0.6259,0.4996,2.0462,1.3853
stytr2,4041__western_painting__met_437769.jpg,0.2113,0.5607,0.4729,2.2225,1.8372
stytr2,4041__western_painting__met_437967.jpg,0.4614,0.5452,0.4799,2.135,2.0644
stytr2,4041__western_painting__met_439405.jpg,0.4856,0.5507,0.5025,2.2294,1.9713
stytr2,4041__western_painting__met_649693.jpg,0.6988,0.3945,0.6188,1.8359,2.114
stytr2,4041__western_painting__met_739494.jpg,0.689,0.438,0.6179,2.0281,2.2767
stytr2,4041__western_painting__met_787672.jpg,0.6384,0.481,0.5279,1.8996,2.6186
stytr2,4041__western_painting__met_788182.jpg,0.6829,0.4274,0.5975,1.849,1.7596
stytr2,4243__chinese_landscape__130942.jpg,0.7415,0.4447,0.656,1.626,1.1426
stytr2,4243__chinese_landscape__132834.jpg,0.7512,0.4184,0.6642,1.6145,1.4744
stytr2,4243__chinese_landscape__132836.jpg,0.733,0.449,0.6299,1.7813,1.3768
stytr2,4243__chinese_landscape__132840.jpg,0.772,0.4189,0.7178,1.68,1.3363
stytr2,4243__chinese_landscape__132930.jpg,0.7802,0.4255,0.7243,1.4553,1.2196
stytr2,4243__chinese_landscape__137205.jpg,0.6184,0.553,0.4541,2.0881,1.8946
stytr2,4243__chinese_landscape__142574.jpg,0.7611,0.4382,0.6815,1.5406,1.1451
stytr2,4243__chinese_landscape__142578.jpg,0.6801,0.4706,0.525,1.7521,1.2703
stytr2,4243__chinese_landscape__144829.jpg,0.7132,0.4742,0.5984,1.6298,1.2079
stytr2,4243__chinese_landscape__148342.jpg,0.6664,0.4814,0.5053,1.8045,1.0829
stytr2,4243__mural__img_1082crop_1_0.jpg,0.3841,0.5847,0.2995,2.1078,3.88
stytr2,4243__mural__img_1224crop_0_0.jpg,0.2432,0.6846,0.1947,2.5382,7.1812
stytr2,4243__mural__img_1224crop_1_1.jpg,0.2773,0.6639,0.1643,2.5082,8.0979
stytr2,4243__mural__img_16crop_0_0.jpg,0.4534,0.6016,0.303,2.2963,2.0647
stytr2,4243__mural__img_276crop_1_0.jpg,0.3409,0.6755,0.204,2.537,2.5059
stytr2,4243__mural__img_326crop_1_1.jpg,0.4964,0.6443,0.3076,2.2904,1.5235
stytr2,4243__mural__img_327crop_0_1.jpg,0.4892,0.6126,0.3292,2.249,2.8853
stytr2,4243__mural__img_536crop_1_0.jpg,0.464,0.6141,0.3493,2.1553,2.3194
stytr2,4243__mural__img_593crop_0_0.jpg,0.4277,0.5787,0.2929,2.1503,2.1002
stytr2,4243__mural__img_739crop_1_1.jpg,0.2899,0.6048,0.3242,2.3276,2.3246
stytr2,4243__western_painting__met_359775.jpg,0.6218,0.4834,0.5139,1.8922,1.6935
stytr2,4243__western_painting__met_383787.jpg,0.7534,0.4536,0.6834,1.8683,1.259
stytr2,4243__western_painting__met_406721.jpg,0.5983,0.5654,0.3995,1.8545,1.1329
stytr2,4243__western_painting__met_437769.jpg,0.2556,0.549,0.5137,2.1286,1.7902
stytr2,4243__western_painting__met_437967.jpg,0.4733,0.5095,0.4902,1.9353,1.7572
stytr2,4243__western_painting__met_439405.jpg,0.4847,0.5355,0.5217,2.2057,1.9308
stytr2,4243__western_painting__met_649693.jpg,0.4745,0.5127,0.3679,2.4053,3.1155
stytr2,4243__western_painting__met_739494.jpg,0.6653,0.4393,0.5416,1.9259,1.9126
stytr2,4243__western_painting__met_787672.jpg,0.5576,0.4915,0.4014,1.9641,1.8904
stytr2,4243__western_painting__met_788182.jpg,0.6468,0.4629,0.5111,1.9101,1.5134
stytr2,4286__chinese_landscape__130942.jpg,0.6079,0.5141,0.6903,1.8305,1.0461
stytr2,4286__chinese_landscape__132834.jpg,0.5761,0.541,0.6,1.9162,1.2251
stytr2,4286__chinese_landscape__132836.jpg,0.5754,0.5527,0.5888,2.0356,1.1596
stytr2,4286__chinese_landscape__132840.jpg,0.562,0.5412,0.576,1.9807,1.151
stytr2,4286__chinese_landscape__132930.jpg,0.5816,0.5309,0.6246,1.7763,1.1832
stytr2,4286__chinese_landscape__137205.jpg,0.5461,0.6134,0.5167,2.2189,1.6892
stytr2,4286__chinese_landscape__142574.jpg,0.583,0.5482,0.6139,1.8582,1.1054
stytr2,4286__chinese_landscape__142578.jpg,0.5727,0.5496,0.5633,1.9223,1.2786
stytr2,4286__chinese_landscape__144829.jpg,0.5637,0.5771,0.5682,1.9675,1.1417
stytr2,4286__chinese_landscape__148342.jpg,0.5624,0.5609,0.5384,1.9972,1.1298
stytr2,4286__mural__img_1082crop_1_0.jpg,0.4048,0.6196,0.3788,2.2227,3.4762
stytr2,4286__mural__img_1224crop_0_0.jpg,0.2802,0.6798,0.2575,2.6143,5.6975
stytr2,4286__mural__img_1224crop_1_1.jpg,0.2801,0.6801,0.2098,2.5826,6.7685
stytr2,4286__mural__img_16crop_0_0.jpg,0.389,0.6443,0.3213,2.524,1.7455
stytr2,4286__mural__img_276crop_1_0.jpg,0.3028,0.6849,0.2153,2.5868,1.8887
stytr2,4286__mural__img_326crop_1_1.jpg,0.4384,0.6829,0.3656,2.4096,1.1086
stytr2,4286__mural__img_327crop_0_1.jpg,0.4814,0.6311,0.4268,2.2581,2.2257
stytr2,4286__mural__img_536crop_1_0.jpg,0.4512,0.6272,0.4283,2.2492,1.8541
stytr2,4286__mural__img_593crop_0_0.jpg,0.4322,0.59,0.3842,2.2329,1.35
stytr2,4286__mural__img_739crop_1_1.jpg,0.3646,0.5478,0.4226,2.2858,1.724
stytr2,4286__western_painting__met_359775.jpg,0.5807,0.566,0.6292,2.0972,1.6248
stytr2,4286__western_painting__met_383787.jpg,0.5511,0.5808,0.573,2.2569,1.0329
stytr2,4286__western_painting__met_406721.jpg,0.4891,0.6338,0.4346,2.1379,0.9657
stytr2,4286__western_painting__met_437769.jpg,0.3273,0.5881,0.5481,2.2279,1.4244
stytr2,4286__western_painting__met_437967.jpg,0.4912,0.5279,0.5601,1.9694,1.6293
stytr2,4286__western_painting__met_439405.jpg,0.525,0.5195,0.5897,2.0954,1.7045
stytr2,4286__western_painting__met_649693.jpg,0.4946,0.5633,0.4482,2.4203,2.5233
stytr2,4286__western_painting__met_739494.jpg,0.5668,0.5465,0.6036,2.2637,1.8168
stytr2,4286__western_painting__met_787672.jpg,0.5177,0.5463,0.4766,2.1385,1.716
stytr2,4286__western_painting__met_788182.jpg,0.5405,0.5499,0.5425,2.1653,1.3848
stytr2,4341__chinese_landscape__130942.jpg,0.7595,0.4537,0.7028,1.5286,1.2081
stytr2,4341__chinese_landscape__132834.jpg,0.7396,0.4566,0.6649,1.5954,1.6019
stytr2,4341__chinese_landscape__132836.jpg,0.7336,0.4737,0.6429,1.7144,1.5818
stytr2,4341__chinese_landscape__132840.jpg,0.7413,0.4296,0.6945,1.6043,1.4692
stytr2,4341__chinese_landscape__132930.jpg,0.7476,0.4391,0.6864,1.4294,1.3606
