method,content,style,ocr_sim,n_gt
saliency_routed_spatial_alpha,2245,western_painting__met_787672,0.7643,7
saliency_routed_spatial_alpha,2245,western_painting__met_649693,0.369,7
saliency_routed_spatial_alpha,2245,western_painting__met_739494,0.7143,7
saliency_routed_spatial_alpha,2245,western_painting__met_788182,0.5952,7
saliency_routed_spatial_alpha,2247,chinese_landscape__130942,0.9536,7
saliency_routed_spatial_alpha,2247,chinese_landscape__132840,0.9397,7
saliency_routed_spatial_alpha,2247,chinese_landscape__132834,0.9571,7
saliency_routed_spatial_alpha,2247,chinese_landscape__132930,0.8893,7
saliency_routed_spatial_alpha,2247,chinese_landscape__132836,0.9397,7
saliency_routed_spatial_alpha,2247,chinese_landscape__137205,0.9036,7
saliency_routed_spatial_alpha,2247,chinese_landscape__142574,0.8464,7
saliency_routed_spatial_alpha,2247,chinese_landscape__142578,0.8102,7
saliency_routed_spatial_alpha,2247,chinese_landscape__144829,0.9683,7
saliency_routed_spatial_alpha,2247,chinese_landscape__148342,0.8857,7
saliency_routed_spatial_alpha,2247,mural__img_1224crop_0_0,0.4658,7
saliency_routed_spatial_alpha,2247,mural__img_1082crop_1_0,0.9238,7
saliency_routed_spatial_alpha,2247,mural__img_1224crop_1_1,0.5628,7
saliency_routed_spatial_alpha,2247,mural__img_16crop_0_0,0.477,7
saliency_routed_spatial_alpha,2247,mural__img_326crop_1_1,0.4551,7
saliency_routed_spatial_alpha,2247,mural__img_327crop_0_1,0.6585,7
saliency_routed_spatial_alpha,2247,mural__img_276crop_1_0,0.0571,7
saliency_routed_spatial_alpha,2247,mural__img_593crop_0_0,0.6781,7
saliency_routed_spatial_alpha,2247,mural__img_739crop_1_1,0.5974,7
saliency_routed_spatial_alpha,2247,mural__img_536crop_1_0,0.881,7
saliency_routed_spatial_alpha,2247,western_painting__met_437769,0.7918,7
saliency_routed_spatial_alpha,2247,western_painting__met_383787,0.8664,7
saliency_routed_spatial_alpha,2247,western_painting__met_359775,0.7347,7
saliency_routed_spatial_alpha,2247,western_painting__met_406721,0.7274,7
saliency_routed_spatial_alpha,2247,western_painting__met_439405,0.9238,7
saliency_routed_spatial_alpha,2247,western_painting__met_649693,0.9393,7
saliency_routed_spatial_alpha,2247,western_painting__met_437967,0.7061,7
saliency_routed_spatial_alpha,2247,western_painting__met_739494,0.8959,7
saliency_routed_spatial_alpha,2247,western_painting__met_788182,0.9536,7
saliency_routed_spatial_alpha,2247,western_painting__met_787672,0.9857,7
saliency_routed_spatial_alpha,2290,chinese_landscape__130942,0.5,4
saliency_routed_spatial_alpha,2290,chinese_landscape__132836,0.4643,4
saliency_routed_spatial_alpha,2290,chinese_landscape__132834,0.4643,4
saliency_routed_spatial_alpha,2290,chinese_landscape__132930,0.5,4
saliency_routed_spatial_alpha,2290,chinese_landscape__142574,0.5,4
saliency_routed_spatial_alpha,2290,chinese_landscape__137205,0.3786,4
saliency_routed_spatial_alpha,2290,chinese_landscape__144829,0.4643,4
saliency_routed_spatial_alpha,2290,chinese_landscape__132840,0.4643,4
saliency_routed_spatial_alpha,2290,chinese_landscape__148342,0.4286,4
saliency_routed_spatial_alpha,2290,chinese_landscape__142578,0.5,4
saliency_routed_spatial_alpha,2290,mural__img_1082crop_1_0,0.631,4
saliency_routed_spatial_alpha,2290,mural__img_1224crop_0_0,0.3643,4
saliency_routed_spatial_alpha,2290,mural__img_1224crop_1_1,0.481,4
saliency_routed_spatial_alpha,2290,mural__img_16crop_0_0,0.3286,4
saliency_routed_spatial_alpha,2290,mural__img_276crop_1_0,0.3786,4
saliency_routed_spatial_alpha,2290,mural__img_536crop_1_0,0.631,4
saliency_routed_spatial_alpha,2290,mural__img_593crop_0_0,0.631,4
saliency_routed_spatial_alpha,2290,mural__img_326crop_1_1,0.3786,4
saliency_routed_spatial_alpha,2290,mural__img_327crop_0_1,0.4286,4
saliency_routed_spatial_alpha,2290,western_painting__met_359775,0.4143,4
saliency_routed_spatial_alpha,2290,western_painting__met_437967,0.4143,4
saliency_routed_spatial_alpha,2290,western_painting__met_437769,0.5,4
saliency_routed_spatial_alpha,2290,mural__img_739crop_1_1,0.4143,4
saliency_routed_spatial_alpha,2290,western_painting__met_439405,0.4188,4
saliency_routed_spatial_alpha,2290,western_painting__met_406721,0.5833,4
saliency_routed_spatial_alpha,2290,western_painting__met_383787,0.5,4
saliency_routed_spatial_alpha,2290,western_painting__met_739494,0.5,4
saliency_routed_spatial_alpha,2290,western_painting__met_649693,0.45,4
saliency_routed_spatial_alpha,2290,western_painting__met_788182,0.4143,4
saliency_routed_spatial_alpha,2290,western_painting__met_787672,0.6167,4
saliency_routed_spatial_alpha,2333,chinese_landscape__132834,0.6485,12
saliency_routed_spatial_alpha,2333,chinese_landscape__130942,0.6292,12
saliency_routed_spatial_alpha,2333,chinese_landscape__132840,0.5241,12
saliency_routed_spatial_alpha,2333,chinese_landscape__132836,0.5739,12
saliency_routed_spatial_alpha,2333,chinese_landscape__137205,0.4777,12
saliency_routed_spatial_alpha,2333,chinese_landscape__132930,0.5415,12
saliency_routed_spatial_alpha,2333,chinese_landscape__142578,0.5509,12
saliency_routed_spatial_alpha,2333,chinese_landscape__142574,0.5808,12
saliency_routed_spatial_alpha,2333,chinese_landscape__144829,0.5655,12
saliency_routed_spatial_alpha,2333,mural__img_1082crop_1_0,0.4375,12
saliency_routed_spatial_alpha,2333,chinese_landscape__148342,0.3954,12
saliency_routed_spatial_alpha,2333,mural__img_1224crop_0_0,0.3336,12
saliency_routed_spatial_alpha,2333,mural__img_16crop_0_0,0.2557,12
saliency_routed_spatial_alpha,2333,mural__img_1224crop_1_1,0.3202,12
saliency_routed_spatial_alpha,2333,mural__img_276crop_1_0,0.1632,12
saliency_routed_spatial_alpha,2333,mural__img_536crop_1_0,0.4199,12
saliency_routed_spatial_alpha,2333,mural__img_326crop_1_1,0.2414,12
saliency_routed_spatial_alpha,2333,mural__img_593crop_0_0,0.4583,12
saliency_routed_spatial_alpha,2333,western_painting__met_359775,0.3135,12
saliency_routed_spatial_alpha,2333,mural__img_327crop_0_1,0.4304,12
saliency_routed_spatial_alpha,2333,mural__img_739crop_1_1,0.322,12
saliency_routed_spatial_alpha,2333,western_painting__met_383787,0.4892,12
saliency_routed_spatial_alpha,2333,western_painting__met_406721,0.5234,12
saliency_routed_spatial_alpha,2333,western_painting__met_437769,0.3205,12
saliency_routed_spatial_alpha,2333,western_painting__met_439405,0.2592,12
saliency_routed_spatial_alpha,2333,western_painting__met_437967,0.283,12
saliency_routed_spatial_alpha,2333,western_painting__met_649693,0.3054,12
saliency_routed_spatial_alpha,2333,western_painting__met_739494,0.4722,12
saliency_routed_spatial_alpha,2333,western_painting__met_787672,0.4881,12
saliency_routed_spatial_alpha,2333,western_painting__met_788182,0.4254,12
saliency_routed_spatial_alpha,2448,chinese_landscape__132834,0.6597,6
saliency_routed_spatial_alpha,2448,chinese_landscape__132836,0.6806,6
saliency_routed_spatial_alpha,2448,chinese_landscape__130942,0.6806,6
saliency_routed_spatial_alpha,2448,chinese_landscape__132840,0.6806,6
saliency_routed_spatial_alpha,2448,chinese_landscape__137205,0.5787,6
saliency_routed_spatial_alpha,2448,chinese_landscape__132930,0.6875,6
saliency_routed_spatial_alpha,2448,chinese_landscape__142574,0.7315,6
saliency_routed_spatial_alpha,2448,chinese_landscape__144829,0.7292,6
saliency_routed_spatial_alpha,2448,chinese_landscape__142578,0.6505,6
saliency_routed_spatial_alpha,2448,mural__img_1082crop_1_0,0.5347,6
saliency_routed_spatial_alpha,2448,chinese_landscape__148342,0.5926,6
saliency_routed_spatial_alpha,2448,mural__img_1224crop_1_1,0.1481,6
saliency_routed_spatial_alpha,2448,mural__img_1224crop_0_0,0.25,6
saliency_routed_spatial_alpha,2448,mural__img_16crop_0_0,0.0833,6
saliency_routed_spatial_alpha,2448,mural__img_276crop_1_0,0.2963,6
saliency_routed_spatial_alpha,2448,mural__img_536crop_1_0,0.5347,6
saliency_routed_spatial_alpha,2448,mural__img_326crop_1_1,0.3542,6
saliency_routed_spatial_alpha,2448,mural__img_327crop_0_1,0.5764,6
saliency_routed_spatial_alpha,2448,mural__img_593crop_0_0,0.5671,6
saliency_routed_spatial_alpha,2448,mural__img_739crop_1_1,0.1481,6
saliency_routed_spatial_alpha,2448,western_painting__met_359775,0.1481,6
saliency_routed_spatial_alpha,2448,western_painting__met_383787,0.7292,6
saliency_routed_spatial_alpha,2448,western_painting__met_437769,0.5255,6
saliency_routed_spatial_alpha,2448,western_painting__met_406721,0.544,6
saliency_routed_spatial_alpha,2448,western_painting__met_437967,0.5278,6
saliency_routed_spatial_alpha,2448,western_painting__met_649693,0.3542,6
saliency_routed_spatial_alpha,2448,western_painting__met_439405,0.5,6
saliency_routed_spatial_alpha,2448,western_painting__met_739494,0.5417,6
saliency_routed_spatial_alpha,2448,western_painting__met_788182,0.3333,6
saliency_routed_spatial_alpha,2448,western_painting__met_787672,0.4861,6
saliency_routed_spatial_alpha,2507,chinese_landscape__130942,0.8901,4
saliency_routed_spatial_alpha,2507,chinese_landscape__132836,0.9437,4
saliency_routed_spatial_alpha,2507,chinese_landscape__132834,0.908,4
saliency_routed_spatial_alpha,2507,chinese_landscape__132840,0.9258,4
saliency_routed_spatial_alpha,2507,chinese_landscape__142574,0.9258,4
saliency_routed_spatial_alpha,2507,chinese_landscape__137205,0.9093,4
saliency_routed_spatial_alpha,2507,chinese_landscape__132930,0.8932,4
saliency_routed_spatial_alpha,2507,chinese_landscape__142578,0.8677,4
saliency_routed_spatial_alpha,2507,chinese_landscape__144829,0.9629,4
saliency_routed_spatial_alpha,2507,mural__img_1082crop_1_0,0.8951,4
saliency_routed_spatial_alpha,2507,chinese_landscape__148342,0.8901,4
saliency_routed_spatial_alpha,2507,mural__img_1224crop_1_1,0.7775,4
saliency_routed_spatial_alpha,2507,mural__img_16crop_0_0,0.6698,4
saliency_routed_spatial_alpha,2507,mural__img_1224crop_0_0,0.7802,4
saliency_routed_spatial_alpha,2507,mural__img_276crop_1_0,0.7288,4
saliency_routed_spatial_alpha,2507,mural__img_326crop_1_1,0.7981,4
saliency_routed_spatial_alpha,2507,mural__img_327crop_0_1,0.9437,4
saliency_routed_spatial_alpha,2507,western_painting__met_359775,0.8842,4
saliency_routed_spatial_alpha,2507,mural__img_536crop_1_0,0.7659,4
saliency_routed_spatial_alpha,2507,mural__img_739crop_1_1,0.7921,4
saliency_routed_spatial_alpha,2507,mural__img_593crop_0_0,0.9272,4
saliency_routed_spatial_alpha,2507,western_painting__met_383787,0.9272,4
saliency_routed_spatial_alpha,2507,western_painting__met_437967,0.853,4
saliency_routed_spatial_alpha,2507,western_painting__met_437769,0.9451,4
saliency_routed_spatial_alpha,2507,western_painting__met_406721,0.8887,4
saliency_routed_spatial_alpha,2507,western_painting__met_439405,0.8772,4
saliency_routed_spatial_alpha,2507,western_painting__met_787672,0.8709,4
saliency_routed_spatial_alpha,2507,western_painting__met_739494,0.9451,4
saliency_routed_spatial_alpha,2507,western_painting__met_788182,0.9451,4
saliency_routed_spatial_alpha,2507,western_painting__met_649693,0.8516,4
saliency_routed_spatial_alpha,2548,chinese_landscape__132834,0.9389,6
saliency_routed_spatial_alpha,2548,chinese_landscape__132930,0.8,6
saliency_routed_spatial_alpha,2548,chinese_landscape__132836,0.9389,6
saliency_routed_spatial_alpha,2548,chinese_landscape__142574,0.7583,6
saliency_routed_spatial_alpha,2548,chinese_landscape__130942,0.8833,6
saliency_routed_spatial_alpha,2548,chinese_landscape__144829,0.9111,6
saliency_routed_spatial_alpha,2548,chinese_landscape__132840,0.919,6
saliency_routed_spatial_alpha,2548,chinese_landscape__137205,0.7389,6
saliency_routed_spatial_alpha,2548,chinese_landscape__142578,0.5694,6
saliency_routed_spatial_alpha,2548,chinese_landscape__148342,0.5083,6
saliency_routed_spatial_alpha,2548,mural__img_1082crop_1_0,0.8611,6
saliency_routed_spatial_alpha,2548,mural__img_1224crop_0_0,0.5556,6
saliency_routed_spatial_alpha,2548,mural__img_1224crop_1_1,0.6111,6
saliency_routed_spatial_alpha,2548,mural__img_16crop_0_0,0.2,6
saliency_routed_spatial_alpha,2548,mural__img_276crop_1_0,0.4167,6
saliency_routed_spatial_alpha,2548,mural__img_327crop_0_1,0.4667,6
saliency_routed_spatial_alpha,2548,mural__img_326crop_1_1,0.1667,6
saliency_routed_spatial_alpha,2548,mural__img_593crop_0_0,0.8139,6
saliency_routed_spatial_alpha,2548,mural__img_536crop_1_0,0.6,6
saliency_routed_spatial_alpha,2548,mural__img_739crop_1_1,0.4167,6
saliency_routed_spatial_alpha,2548,western_painting__met_359775,0.6944,6
saliency_routed_spatial_alpha,2548,western_painting__met_383787,0.8619,6
saliency_routed_spatial_alpha,2548,western_painting__met_437769,0.5833,6
saliency_routed_spatial_alpha,2548,western_painting__met_406721,0.9389,6
saliency_routed_spatial_alpha,2548,western_painting__met_739494,0.8333,6
saliency_routed_spatial_alpha,2548,western_painting__met_437967,0.35,6
saliency_routed_spatial_alpha,2548,western_painting__met_439405,0.4611,6
saliency_routed_spatial_alpha,2548,western_painting__met_649693,0.8972,6
saliency_routed_spatial_alpha,2548,western_painting__met_787672,0.7389,6
saliency_routed_spatial_alpha,2548,western_painting__met_788182,0.746,6
saliency_routed_spatial_alpha,2561,chinese_landscape__130942,0.6071,4
saliency_routed_spatial_alpha,2561,chinese_landscape__132836,0.5357,4
saliency_routed_spatial_alpha,2561,chinese_landscape__132834,0.5714,4
saliency_routed_spatial_alpha,2561,chinese_landscape__132930,0.5357,4
saliency_routed_spatial_alpha,2561,chinese_landscape__137205,0.5357,4
saliency_routed_spatial_alpha,2561,chinese_landscape__132840,0.5357,4
saliency_routed_spatial_alpha,2561,chinese_landscape__142574,0.5357,4
saliency_routed_spatial_alpha,2561,chinese_landscape__142578,0.5357,4
saliency_routed_spatial_alpha,2561,chinese_landscape__144829,0.5357,4
saliency_routed_spatial_alpha,2561,chinese_landscape__148342,0.25,4
saliency_routed_spatial_alpha,2561,mural__img_1224crop_0_0,0.4062,4
saliency_routed_spatial_alpha,2561,mural__img_1082crop_1_0,0.7188,4
saliency_routed_spatial_alpha,2561,mural__img_1224crop_1_1,0.4688,4
saliency_routed_spatial_alpha,2561,mural__img_276crop_1_0,0.25,4
saliency_routed_spatial_alpha,2561,mural__img_16crop_0_0,0.25,4
saliency_routed_spatial_alpha,2561,mural__img_326crop_1_1,0.25,4
saliency_routed_spatial_alpha,2561,mural__img_536crop_1_0,0.7188,4
saliency_routed_spatial_alpha,2561,mural__img_739crop_1_1,0.683,4
saliency_routed_spatial_alpha,2561,mural__img_593crop_0_0,0.7188,4
saliency_routed_spatial_alpha,2561,mural__img_327crop_0_1,0.7188,4
saliency_routed_spatial_alpha,2561,western_painting__met_383787,0.2857,4
saliency_routed_spatial_alpha,2561,western_painting__met_359775,0.5,4
saliency_routed_spatial_alpha,2561,western_painting__met_439405,0.25,4
saliency_routed_spatial_alpha,2561,western_painting__met_406721,0.25,4
saliency_routed_spatial_alpha,2561,western_painting__met_437769,0.564,4
saliency_routed_spatial_alpha,2561,western_painting__met_437967,0.25,4
saliency_routed_spatial_alpha,2561,western_painting__met_649693,0.5,4
saliency_routed_spatial_alpha,2561,western_painting__met_739494,0.7188,4
saliency_routed_spatial_alpha,2561,western_painting__met_788182,0.5,4
saliency_routed_spatial_alpha,2561,western_painting__met_787672,0.75,4
saliency_routed_spatial_alpha,2594,chinese_landscape__132930,0.51,12
saliency_routed_spatial_alpha,2594,chinese_landscape__130942,0.51,12
saliency_routed_spatial_alpha,2594,chinese_landscape__132834,0.5561,12
saliency_routed_spatial_alpha,2594,chinese_landscape__132840,0.5251,12
saliency_routed_spatial_alpha,2594,chinese_landscape__132836,0.51,12
saliency_routed_spatial_alpha,2594,chinese_landscape__142574,0.4797,12
saliency_routed_spatial_alpha,2594,chinese_landscape__137205,0.5479,12
saliency_routed_spatial_alpha,2594,chinese_landscape__142578,0.4418,12
saliency_routed_spatial_alpha,2594,chinese_landscape__144829,0.5175,12
saliency_routed_spatial_alpha,2594,chinese_landscape__148342,0.4948,12
saliency_routed_spatial_alpha,2594,mural__img_1082crop_1_0,0.4555,12
saliency_routed_spatial_alpha,2594,mural__img_1224crop_0_0,0.1562,12
saliency_routed_spatial_alpha,2594,mural__img_1224crop_1_1,0.4585,12
saliency_routed_spatial_alpha,2594,mural__img_16crop_0_0,0.321,12
saliency_routed_spatial_alpha,2594,mural__img_276crop_1_0,0.0763,12
saliency_routed_spatial_alpha,2594,mural__img_326crop_1_1,0.3437,12
saliency_routed_spatial_alpha,2594,mural__img_327crop_0_1,0.4711,12
saliency_routed_spatial_alpha,2594,mural__img_739crop_1_1,0.258,12
saliency_routed_spatial_alpha,2594,mural__img_536crop_1_0,0.4645,12
saliency_routed_spatial_alpha,2594,mural__img_593crop_0_0,0.4708,12
saliency_routed_spatial_alpha,2594,western_painting__met_383787,0.5175,12
saliency_routed_spatial_alpha,2594,western_painting__met_359775,0.518,12
saliency_routed_spatial_alpha,2594,western_painting__met_437769,0.4585,12
saliency_routed_spatial_alpha,2594,western_painting__met_406721,0.4251,12
saliency_routed_spatial_alpha,2594,western_painting__met_437967,0.3762,12
saliency_routed_spatial_alpha,2594,western_painting__met_439405,0.3409,12
saliency_routed_spatial_alpha,2594,western_painting__met_649693,0.4857,12
saliency_routed_spatial_alpha,2594,western_painting__met_739494,0.4617,12
saliency_routed_spatial_alpha,2594,western_painting__met_788182,0.5786,12
saliency_routed_spatial_alpha,2594,western_painting__met_787672,0.5175,12
saliency_routed_spatial_alpha,2680,chinese_landscape__130942,0.5,4
saliency_routed_spatial_alpha,2680,chinese_landscape__132836,0.5,4
saliency_routed_spatial_alpha,2680,chinese_landscape__132834,0.5,4
saliency_routed_spatial_alpha,2680,chinese_landscape__132840,0.5,4
saliency_routed_spatial_alpha,2680,chinese_landscape__132930,0.5,4
saliency_routed_spatial_alpha,2680,chinese_landscape__144829,0.5,4
saliency_routed_spatial_alpha,2680,chinese_landscape__142578,0.5,4
saliency_routed_spatial_alpha,2680,chinese_landscape__142574,0.5,4
saliency_routed_spatial_alpha,2680,chinese_landscape__148342,0.45,4
saliency_routed_spatial_alpha,2680,mural__img_1082crop_1_0,0.6667,4
saliency_routed_spatial_alpha,2680,chinese_landscape__137205,0.45,4
saliency_routed_spatial_alpha,2680,mural__img_1224crop_0_0,0.4,4
saliency_routed_spatial_alpha,2680,mural__img_16crop_0_0,0.3583,4
saliency_routed_spatial_alpha,2680,mural__img_327crop_0_1,0.5,4
saliency_routed_spatial_alpha,2680,mural__img_1224crop_1_1,0.35,4
saliency_routed_spatial_alpha,2680,mural__img_326crop_1_1,0.4083,4
saliency_routed_spatial_alpha,2680,mural__img_593crop_0_0,0.6667,4
saliency_routed_spatial_alpha,2680,mural__img_276crop_1_0,0.4583,4
saliency_routed_spatial_alpha,2680,mural__img_536crop_1_0,0.5333,4
saliency_routed_spatial_alpha,2680,mural__img_739crop_1_1,0.45,4
saliency_routed_spatial_alpha,2680,western_painting__met_359775,0.45,4
saliency_routed_spatial_alpha,2680,western_painting__met_383787,0.5,4
saliency_routed_spatial_alpha,2680,western_painting__met_406721,0.5833,4
saliency_routed_spatial_alpha,2680,western_painting__met_437769,0.5,4
saliency_routed_spatial_alpha,2680,western_painting__met_437967,0.5,4
saliency_routed_spatial_alpha,2680,western_painting__met_439405,0.45,4
saliency_routed_spatial_alpha,2680,western_painting__met_649693,0.45,4
saliency_routed_spatial_alpha,2680,western_painting__met_739494,0.5,4
saliency_routed_spatial_alpha,2680,western_painting__met_787672,0.6667,4
saliency_routed_spatial_alpha,2680,western_painting__met_788182,0.45,4
saliency_routed_spatial_alpha,2743,chinese_landscape__132840,0.3155,9
saliency_routed_spatial_alpha,2743,chinese_landscape__132836,0.282,9
saliency_routed_spatial_alpha,2743,chinese_landscape__132834,0.3988,9
saliency_routed_spatial_alpha,2743,chinese_landscape__130942,0.3704,9
saliency_routed_spatial_alpha,2743,chinese_landscape__137205,0.1991,9
saliency_routed_spatial_alpha,2743,chinese_landscape__132930,0.1693,9
saliency_routed_spatial_alpha,2743,chinese_landscape__142574,0.2626,9
saliency_routed_spatial_alpha,2743,chinese_landscape__142578,0.1585,9
saliency_routed_spatial_alpha,2743,chinese_landscape__144829,0.2346,9
saliency_routed_spatial_alpha,2743,mural__img_1224crop_1_1,0.0864,9
saliency_routed_spatial_alpha,2743,mural__img_1224crop_0_0,0.1,9
saliency_routed_spatial_alpha,2743,mural__img_1082crop_1_0,0.2358,9
saliency_routed_spatial_alpha,2743,chinese_landscape__148342,0.2136,9
saliency_routed_spatial_alpha,2743,mural__img_16crop_0_0,0.0262,9
saliency_routed_spatial_alpha,2743,mural__img_276crop_1_0,0.0,9
saliency_routed_spatial_alpha,2743,mural__img_536crop_1_0,0.2238,9
saliency_routed_spatial_alpha,2743,mural__img_327crop_0_1,0.1127,9
saliency_routed_spatial_alpha,2743,mural__img_326crop_1_1,0.0,9
saliency_routed_spatial_alpha,2743,mural__img_593crop_0_0,0.2395,9
saliency_routed_spatial_alpha,2743,western_painting__met_359775,0.0707,9
saliency_routed_spatial_alpha,2743,western_painting__met_383787,0.0401,9
saliency_routed_spatial_alpha,2743,mural__img_739crop_1_1,0.037,9
saliency_routed_spatial_alpha,2743,western_painting__met_437769,0.1111,9
saliency_routed_spatial_alpha,2743,western_painting__met_406721,0.2187,9
saliency_routed_spatial_alpha,2743,western_painting__met_437967,0.0159,9
saliency_routed_spatial_alpha,2743,western_painting__met_439405,0.125,9
saliency_routed_spatial_alpha,2743,western_painting__met_649693,0.0716,9
saliency_routed_spatial_alpha,2743,western_painting__met_739494,0.1376,9
saliency_routed_spatial_alpha,2743,western_painting__met_787672,0.1975,9
saliency_routed_spatial_alpha,2743,western_painting__met_788182,0.125,9
saliency_routed_spatial_alpha,2919,chinese_landscape__130942,0.5227,4
saliency_routed_spatial_alpha,2919,chinese_landscape__132840,0.4631,4
saliency_routed_spatial_alpha,2919,chinese_landscape__132834,0.5997,4
saliency_routed_spatial_alpha,2919,chinese_landscape__132930,0.4545,4
saliency_routed_spatial_alpha,2919,chinese_landscape__132836,0.4823,4
saliency_routed_spatial_alpha,2919,chinese_landscape__142574,0.5,4
saliency_routed_spatial_alpha,2919,chinese_landscape__137205,0.3506,4
saliency_routed_spatial_alpha,2919,chinese_landscape__148342,0.4091,4
saliency_routed_spatial_alpha,2919,chinese_landscape__142578,0.4568,4
saliency_routed_spatial_alpha,2919,chinese_landscape__144829,0.5667,4
saliency_routed_spatial_alpha,2919,mural__img_1082crop_1_0,0.3214,4
saliency_routed_spatial_alpha,2919,mural__img_1224crop_1_1,0.2143,4
saliency_routed_spatial_alpha,2919,mural__img_1224crop_0_0,0.2143,4
saliency_routed_spatial_alpha,2919,mural__img_276crop_1_0,0.0714,4
saliency_routed_spatial_alpha,2919,mural__img_16crop_0_0,0.1786,4
saliency_routed_spatial_alpha,2919,mural__img_327crop_0_1,0.2922,4
saliency_routed_spatial_alpha,2919,mural__img_326crop_1_1,0.1786,4
saliency_routed_spatial_alpha,2919,mural__img_593crop_0_0,0.461,4
saliency_routed_spatial_alpha,2919,mural__img_536crop_1_0,0.461,4
saliency_routed_spatial_alpha,2919,western_painting__met_359775,0.25,4
saliency_routed_spatial_alpha,2919,mural__img_739crop_1_1,0.1786,4
saliency_routed_spatial_alpha,2919,western_painting__met_383787,0.3409,4
saliency_routed_spatial_alpha,2919,western_painting__met_437769,0.25,4
saliency_routed_spatial_alpha,2919,western_painting__met_437967,0.25,4
saliency_routed_spatial_alpha,2919,western_painting__met_406721,0.3864,4
saliency_routed_spatial_alpha,2919,western_painting__met_439405,0.2188,4
saliency_routed_spatial_alpha,2919,western_painting__met_649693,0.25,4
saliency_routed_spatial_alpha,2919,western_painting__met_739494,0.3409,4
saliency_routed_spatial_alpha,2919,western_painting__met_788182,0.3097,4
saliency_routed_spatial_alpha,2919,western_painting__met_787672,0.6189,4
saliency_routed_spatial_alpha,3028,chinese_landscape__132836,0.6722,4
saliency_routed_spatial_alpha,3028,chinese_landscape__132834,0.7222,4
saliency_routed_spatial_alpha,3028,chinese_landscape__130942,0.8111,4
saliency_routed_spatial_alpha,3028,chinese_landscape__132840,0.6722,4
saliency_routed_spatial_alpha,3028,chinese_landscape__137205,0.5806,4
saliency_routed_spatial_alpha,3028,chinese_landscape__142574,0.4722,4
saliency_routed_spatial_alpha,3028,chinese_landscape__142578,0.4167,4
saliency_routed_spatial_alpha,3028,chinese_landscape__144829,0.6722,4
saliency_routed_spatial_alpha,3028,chinese_landscape__132930,0.4008,4
saliency_routed_spatial_alpha,3028,chinese_landscape__148342,0.375,4
saliency_routed_spatial_alpha,3028,mural__img_1224crop_0_0,0.5972,4
saliency_routed_spatial_alpha,3028,mural__img_1082crop_1_0,0.6042,4
saliency_routed_spatial_alpha,3028,mural__img_276crop_1_0,0.0,4
saliency_routed_spatial_alpha,3028,mural__img_1224crop_1_1,0.6389,4
saliency_routed_spatial_alpha,3028,mural__img_16crop_0_0,0.15,4
saliency_routed_spatial_alpha,3028,mural__img_326crop_1_1,0.3667,4
saliency_routed_spatial_alpha,3028,mural__img_327crop_0_1,0.6667,4
saliency_routed_spatial_alpha,3028,mural__img_536crop_1_0,0.623,4
saliency_routed_spatial_alpha,3028,mural__img_739crop_1_1,0.375,4
saliency_routed_spatial_alpha,3028,western_painting__met_359775,0.5833,4
saliency_routed_spatial_alpha,3028,mural__img_593crop_0_0,0.631,4
saliency_routed_spatial_alpha,3028,western_painting__met_383787,0.5806,4
saliency_routed_spatial_alpha,3028,western_painting__met_437769,0.325,4
saliency_routed_spatial_alpha,3028,western_painting__met_406721,0.625,4
saliency_routed_spatial_alpha,3028,western_painting__met_437967,0.2929,4
saliency_routed_spatial_alpha,3028,western_painting__met_439405,0.325,4
saliency_routed_spatial_alpha,3028,western_painting__met_649693,0.5833,4
saliency_routed_spatial_alpha,3028,western_painting__met_787672,0.7222,4
saliency_routed_spatial_alpha,3028,western_painting__met_739494,0.6865,4
saliency_routed_spatial_alpha,3028,western_painting__met_788182,0.6528,4
saliency_routed_spatial_alpha,3218,chinese_landscape__132834,0.7083,6
saliency_routed_spatial_alpha,3218,chinese_landscape__137205,0.6528,6
saliency_routed_spatial_alpha,3218,chinese_landscape__130942,0.7361,6
saliency_routed_spatial_alpha,3218,chinese_landscape__132836,0.7065,6
saliency_routed_spatial_alpha,3218,chinese_landscape__132840,0.6417,6
saliency_routed_spatial_alpha,3218,chinese_landscape__132930,0.588,6
saliency_routed_spatial_alpha,3218,chinese_landscape__142574,0.5648,6
saliency_routed_spatial_alpha,3218,chinese_landscape__148342,0.5023,6
saliency_routed_spatial_alpha,3218,chinese_landscape__144829,0.725,6
saliency_routed_spatial_alpha,3218,chinese_landscape__142578,0.625,6
saliency_routed_spatial_alpha,3218,mural__img_1224crop_0_0,0.2546,6
saliency_routed_spatial_alpha,3218,mural__img_1224crop_1_1,0.3065,6
saliency_routed_spatial_alpha,3218,mural__img_1082crop_1_0,0.5208,6
saliency_routed_spatial_alpha,3218,mural__img_16crop_0_0,0.2367,6
saliency_routed_spatial_alpha,3218,mural__img_276crop_1_0,0.3866,6
saliency_routed_spatial_alpha,3218,mural__img_326crop_1_1,0.2414,6
saliency_routed_spatial_alpha,3218,mural__img_327crop_0_1,0.4514,6
saliency_routed_spatial_alpha,3218,mural__img_593crop_0_0,0.5962,6
saliency_routed_spatial_alpha,3218,mural__img_536crop_1_0,0.5731,6
saliency_routed_spatial_alpha,3218,mural__img_739crop_1_1,0.1528,6
saliency_routed_spatial_alpha,3218,western_painting__met_383787,0.5243,6
saliency_routed_spatial_alpha,3218,western_painting__met_359775,0.3414,6
